created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,retweeted_status,quoted_status,text,favorited_by,display_text_width,quoted_status_id,quoted_status_id_str,quoted_status_permalink,metadata,query,possibly_sensitive_appealable
Thu Jul 14 23:44:55 +0000 2022,1547728883306311700,1547728883306311687,"Text messages sent and received by Secret Service agents around the time of the Jan. 6 attack on the Capitol have been erased, an inspector general said on Thursday. https://t.co/zAkaoODZab",FALSE,189,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,428,1168,FALSE,FALSE,FALSE,en,,,"Text messages sent and received by Secret Service agents around the time of the Jan. 6 attack on the Capitol have been erased, an inspector general said on Thursday. https://t.co/zAkaoODZab",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 23:20:08 +0000 2022,1547722644606185500,1547722644606185477,"Representative Lauren Boebert’s gun-themed restaurant, where waitresses served “Rifle Toast” and “Shotgun” burritos with guns holstered on their hips, closed on Sunday after the building’s landlord decided not to renew the lease. https://t.co/av7fOh364h",FALSE,253,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,178,2274,FALSE,FALSE,FALSE,en,,,"Representative Lauren Boebert’s gun-themed restaurant, where waitresses served “Rifle Toast” and “Shotgun” burritos with guns holstered on their hips, closed on Sunday after the building’s landlord decided not to renew the lease. https://t.co/av7fOh364h",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 23:00:26 +0000 2022,1547717687035408400,1547717687035408384,"From @TheAthletic 

A decade ago, Shabazz Muhammad was the No. 1 high school basketball prospect in the country. A ""once-in-a-generation talent.""

Then, he played last year in the Philippines. What happened?
https://t.co/2cTqfpfWyw",FALSE,231,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,47,360,FALSE,FALSE,FALSE,en,,,"From @TheAthletic 

A decade ago, Shabazz Muhammad was the No. 1 high school basketball prospect in the country. A ""once-in-a-generation talent.""

Then, he played last year in the Philippines. What happened?
https://t.co/2cTqfpfWyw",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 22:40:12 +0000 2022,1547712594336575500,1547712594336575489,"The National Galleries of Scotland in Edinburgh, with the support of the Van Gogh Museum, announced that it discovered what seemed to be a new Vincent van Gogh self-portrait, hidden on the back of another work by the Dutch artist and covered by cardboard. https://t.co/PE0c8Ru2O8",FALSE,279,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,195,1137,FALSE,FALSE,FALSE,en,,,"The National Galleries of Scotland in Edinburgh, with the support of the Van Gogh Museum, announced that it discovered what seemed to be a new Vincent van Gogh self-portrait, hidden on the back of another work by the Dutch artist and covered by cardboard. https://t.co/PE0c8Ru2O8",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 22:20:06 +0000 2022,1547707537759170600,1547707537759170560,"RT @arappeport: New: Democrats face deepening peril as Republicans seize on inflation fears.

Economists warn that a blitz of midterm elect…",FALSE,140,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,23,0,FALSE,FALSE,NA,en,,,"RT @arappeport: New: Democrats face deepening peril as Republicans seize on inflation fears.

Economists warn that a blitz of midterm elect…",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 22:17:16 +0000 2022,1547706822668062700,1547706822668062720,"Days after President Biden moved to ensure some abortion access in states with bans in place, Attorney General Ken Paxton of Texas filed suit challenging the federal guidance, setting off what is likely to be a protracted legal tug of war. https://t.co/PhFflhYdsY",FALSE,263,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,66,319,FALSE,FALSE,FALSE,en,,,"Days after President Biden moved to ensure some abortion access in states with bans in place, Attorney General Ken Paxton of Texas filed suit challenging the federal guidance, setting off what is likely to be a protracted legal tug of war. https://t.co/PhFflhYdsY",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 22:00:25 +0000 2022,1547702582230933500,1547702582230933504,"Half of Meryl Streep’s acting is ""glasses business.""

""At some point you know they're coming off, and it's going to be fabulous,"" Amanda Hess writes. https://t.co/mBxf4B51Rn",FALSE,173,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,98,866,FALSE,FALSE,FALSE,en,,,"Half of Meryl Streep’s acting is ""glasses business.""

""At some point you know they're coming off, and it's going to be fabulous,"" Amanda Hess writes. https://t.co/mBxf4B51Rn",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 21:40:09 +0000 2022,1547697482951377e3,1547697482951376897,"In the age of Zoom meetings and hybrid office schedules, early-career working friendships have become something of an endangered species. Some employees have yet to even meet their co-workers in person. https://t.co/dhjGjIKkvF",FALSE,226,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,76,623,FALSE,FALSE,FALSE,en,,,"In the age of Zoom meetings and hybrid office schedules, early-career working friendships have become something of an endangered species. Some employees have yet to even meet their co-workers in person. https://t.co/dhjGjIKkvF",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 21:20:03 +0000 2022,1547692423278563300,1547692423278563330,"For veterans of New York's movement against abortion rights, nothing changed after the Supreme Court decision reversing Roe v. Wade. Five New Yorkers who have spent 50 years fighting abortion explain the reasons they keep going. https://t.co/KfQpHwuPSD",FALSE,252,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,37,207,FALSE,FALSE,FALSE,en,,,"For veterans of New York's movement against abortion rights, nothing changed after the Supreme Court decision reversing Roe v. Wade. Five New Yorkers who have spent 50 years fighting abortion explain the reasons they keep going. https://t.co/KfQpHwuPSD",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 20:40:06 +0000 2022,1547682371045978e3,1547682371045978112,"Young voters have come of age facing racial strife, political conflict, high inflation and a pandemic, looking to politicians who are more than three times their age. Many have expressed a desire for more sweeping changes and a new crop of younger leaders. https://t.co/PJVOM646Bw",FALSE,280,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,156,1010,FALSE,FALSE,FALSE,en,,,"Young voters have come of age facing racial strife, political conflict, high inflation and a pandemic, looking to politicians who are more than three times their age. Many have expressed a desire for more sweeping changes and a new crop of younger leaders. https://t.co/PJVOM646Bw",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 20:30:07 +0000 2022,1547679860809576400,1547679860809576450,"A 38-year-old man with methamphetamine in his system was driving a truck in Texas in March that struck a van, killing nine people, including himself, his 13-year-old son, six members of a college golf team and its coach, the authorities said on Thursday. https://t.co/TOnZwG2W2R",FALSE,278,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,92,459,FALSE,FALSE,FALSE,en,,,"A 38-year-old man with methamphetamine in his system was driving a truck in Texas in March that struck a van, killing nine people, including himself, his 13-year-old son, six members of a college golf team and its coach, the authorities said on Thursday. https://t.co/TOnZwG2W2R",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 20:20:09 +0000 2022,1547677351336546300,1547677351336546304,"In Opinion

A focus group of Americans who identify as pro-choice were distraught about the Supreme Court ruling ending Roe v. Wade, and offered thoughts about who's to blame for the state of abortion rights in the U.S. https://t.co/per3srRnT3",FALSE,243,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,24,186,FALSE,FALSE,FALSE,en,,,"In Opinion

A focus group of Americans who identify as pro-choice were distraught about the Supreme Court ruling ending Roe v. Wade, and offered thoughts about who's to blame for the state of abortion rights in the U.S. https://t.co/per3srRnT3",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 20:08:55 +0000 2022,1547674525172523e3,1547674525172523011,"Breaking News: Ivana Trump, a former wife of Donald Trump, has died at 73. Their marriage created a quintessential New York power couple. https://t.co/7K9aFTUpL3",FALSE,161,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,322,1385,FALSE,FALSE,FALSE,en,,,"Breaking News: Ivana Trump, a former wife of Donald Trump, has died at 73. Their marriage created a quintessential New York power couple. https://t.co/7K9aFTUpL3",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 20:00:35 +0000 2022,1547672428117053400,1547672428117053445,"Key lime pie’s boozier, saltier cousin: this edible cocktail is an ideal party dessert. https://t.co/PebzEJi4qr https://t.co/Hm2hhOSXls",FALSE,111,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,146,2415,FALSE,FALSE,FALSE,en,,,"Key lime pie’s boozier, saltier cousin: this edible cocktail is an ideal party dessert. https://t.co/PebzEJi4qr https://t.co/Hm2hhOSXls",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 19:40:08 +0000 2022,1547667278715490300,1547667278715490306,"A 15-year-old boy has been arrested and charged in connection with the fatal shooting of a driver who confronted squeegee workers with a baseball bat in Baltimore earlier this month, the authorities said. https://t.co/5RmtkL8XS7",FALSE,228,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,37,247,FALSE,FALSE,FALSE,en,,,"A 15-year-old boy has been arrested and charged in connection with the fatal shooting of a driver who confronted squeegee workers with a baseball bat in Baltimore earlier this month, the authorities said. https://t.co/5RmtkL8XS7",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 19:33:03 +0000 2022,1547665496320815e3,1547665496320815104,"Russian rockets hit an office building in Vinnytsia, Ukraine, on Thursday, killing at least 23 people and setting off a search for dozens more. It was the latest strike on a target that did not appear to have a direct military objective. https://t.co/VLN9SnPkXl https://t.co/beakvzSyFU",FALSE,261,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,541,1529,FALSE,FALSE,FALSE,en,,,"Russian rockets hit an office building in Vinnytsia, Ukraine, on Thursday, killing at least 23 people and setting off a search for dozens more. It was the latest strike on a target that did not appear to have a direct military objective. https://t.co/VLN9SnPkXl https://t.co/beakvzSyFU",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 19:18:12 +0000 2022,1547661760487780400,1547661760487780353,"Surveillance footage from Robb Elementary School in Uvalde, Texas, shows officers retreating from gunfire and waiting for 77 minutes before confronting the gunman. The delayed police response has been widely criticized and is under investigation. https://t.co/y0WJ2nCFOS https://t.co/M1Ihcny5LW",FALSE,270,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,415,1446,FALSE,FALSE,FALSE,en,,,"Surveillance footage from Robb Elementary School in Uvalde, Texas, shows officers retreating from gunfire and waiting for 77 minutes before confronting the gunman. The delayed police response has been widely criticized and is under investigation. https://t.co/y0WJ2nCFOS https://t.co/M1Ihcny5LW",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 19:01:57 +0000 2022,1547657672375226400,1547657672375226369,Please DM us at @nytimesevents if you would like to submit a written question or would like to ask a question live during the conversation. https://t.co/M7WzgPrB4h,FALSE,139,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1547657667379728400,1547657667379728384,807095,807095,nytimes,NA,,,NA,FALSE,18,135,FALSE,FALSE,FALSE,en,,,Please DM us at @nytimesevents if you would like to submit a written question or would like to ask a question live during the conversation. https://t.co/M7WzgPrB4h,NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 19:01:56 +0000 2022,1547657667379728400,1547657667379728384,Here are the details. https://t.co/y7mn6d6wKi,FALSE,21,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1547657661490929700,1547657661490929665,807095,807095,nytimes,NA,,,NA,FALSE,16,99,FALSE,FALSE,FALSE,en,,,Here are the details. https://t.co/y7mn6d6wKi,NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 19:01:55 +0000 2022,1547657661490929700,1547657661490929665,"The crypto crash has wiped out $2.1 trillion. Tech stocks have plunged. Layoffs have begun. Startup funding is scarce. Join @sheeraf, @yaffebellany and @eringriffith as they discuss crypto and the tech economy. DM questions to @nytimesevents. Join us now. https://t.co/EijZRoOMqJ",FALSE,279,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,76,212,FALSE,FALSE,FALSE,en,,,"The crypto crash has wiped out $2.1 trillion. Tech stocks have plunged. Layoffs have begun. Startup funding is scarce. Join @sheeraf, @yaffebellany and @eringriffith as they discuss crypto and the tech economy. DM questions to @nytimesevents. Join us now. https://t.co/EijZRoOMqJ",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 19:00:30 +0000 2022,1547657305545592800,1547657305545592832,"About 7 million people in the U.S. wear a dental-protection device, such as a retainer or mouthguard. If that's you, avoid filling your mouth with bacteria and yeast by cleaning it properly with these steps from @wirecutter. https://t.co/xdTJqSxT9T",FALSE,248,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,33,180,FALSE,FALSE,FALSE,en,,,"About 7 million people in the U.S. wear a dental-protection device, such as a retainer or mouthguard. If that's you, avoid filling your mouth with bacteria and yeast by cleaning it properly with these steps from @wirecutter. https://t.co/xdTJqSxT9T",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 18:40:10 +0000 2022,154765218802074e4,1547652188020740107,"¿Tom Hanks ahora de villano? “No me interesa la malevolencia; me interesa la motivación”, le dijo Hanks a @NYTMag sobre su papel como el coronel Tom Parker, un siniestro gestor de talentos, en “Elvis”, la película de Baz Luhrmann. https://t.co/DVokmqGe7i",FALSE,254,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,21,201,FALSE,FALSE,FALSE,es,,,"¿Tom Hanks ahora de villano? “No me interesa la malevolencia; me interesa la motivación”, le dijo Hanks a @NYTMag sobre su papel como el coronel Tom Parker, un siniestro gestor de talentos, en “Elvis”, la película de Baz Luhrmann. https://t.co/DVokmqGe7i",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 18:20:04 +0000 2022,1547647129136484400,1547647129136484355,"In Opinion

Allowing Elon Musk to abandon his acquisition of Twitter ""will lead future sellers to hesitate before pursuing mergers that could create value for investors,"" Yair Listokin and Jonathon Zytnick, who are both professors, write in a guest essay. https://t.co/JWcWdzcrgQ",FALSE,279,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,59,434,FALSE,FALSE,FALSE,en,,,"In Opinion

Allowing Elon Musk to abandon his acquisition of Twitter ""will lead future sellers to hesitate before pursuing mergers that could create value for investors,"" Yair Listokin and Jonathon Zytnick, who are both professors, write in a guest essay. https://t.co/JWcWdzcrgQ",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 18:15:07 +0000 2022,1547645883906265e3,1547645883906265088,"A judge in Colorado issued an arrest warrant for Tina Peters, the Mesa County clerk accused of overseeing a breach of election equipment after the 2020 election, for violating conditions of her bond that prevented her from traveling without court approval. https://t.co/vX6ShJv5qO",FALSE,280,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,207,1170,FALSE,FALSE,FALSE,en,,,"A judge in Colorado issued an arrest warrant for Tina Peters, the Mesa County clerk accused of overseeing a breach of election equipment after the 2020 election, for violating conditions of her bond that prevented her from traveling without court approval. https://t.co/vX6ShJv5qO",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 18:00:20 +0000 2022,1547642163470557200,1547642163470557184,Han surgido nuevos detalles sobre una reunión en diciembre de 2020 de Donald Trump con asesores. El evento “desquiciado” es considerado un punto de inflexión en los esfuerzos de Trump por quedarse en el poder tras perder las elecciones. https://t.co/70l6WJLhGh,FALSE,260,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,31,172,FALSE,FALSE,FALSE,es,,,Han surgido nuevos detalles sobre una reunión en diciembre de 2020 de Donald Trump con asesores. El evento “desquiciado” es considerado un punto de inflexión en los esfuerzos de Trump por quedarse en el poder tras perder las elecciones. https://t.co/70l6WJLhGh,NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 17:54:13 +0000 2022,1547640625834561500,1547640625834561537,"President Biden called on Thursday for a ""lasting negotiated peace between the State of Israel and the Palestinian people"" and reiterated his calls for a two-state solution to the conflict. https://t.co/H8rdL7g4AZ https://t.co/7RzgqX5BVE",FALSE,213,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,111,603,FALSE,FALSE,FALSE,en,,,"President Biden called on Thursday for a ""lasting negotiated peace between the State of Israel and the Palestinian people"" and reiterated his calls for a two-state solution to the conflict. https://t.co/H8rdL7g4AZ https://t.co/7RzgqX5BVE",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 17:40:12 +0000 2022,1547637098374566e3,1547637098374565890,"A recent study by ConsumerAffairs on the best states for renters found that Delaware, Rhode Island and Hawaii were the safest from emergencies, with the fewest disaster declarations from FEMA since 2017. Texas, Louisiana and Georgia had the most. https://t.co/KyNpJxUFVV",FALSE,270,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,52,255,FALSE,FALSE,FALSE,en,,,"A recent study by ConsumerAffairs on the best states for renters found that Delaware, Rhode Island and Hawaii were the safest from emergencies, with the fewest disaster declarations from FEMA since 2017. Texas, Louisiana and Georgia had the most. https://t.co/KyNpJxUFVV",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 17:34:26 +0000 2022,1547635644754641e3,1547635644754640899,"Breaking News: Italy’s unity government led by Prime Minister Mario Draghi collapsed, after a rebellion from an anti-establishment party prompted him to resign. https://t.co/lM1i4xEvhJ",FALSE,184,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,247,645,FALSE,FALSE,FALSE,en,,,"Breaking News: Italy’s unity government led by Prime Minister Mario Draghi collapsed, after a rebellion from an anti-establishment party prompted him to resign. https://t.co/lM1i4xEvhJ",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 17:30:07 +0000 2022,1547634561030373400,1547634561030373376,Dozens of people who were reported missing after powerful storms swept through southwestern Virginia had all been accounted for by Thursday afternoon. The storms brought heavy flooding and landslides and damaged more than 100 homes. https://t.co/ODPHmBjUYg https://t.co/EEtVPNGuca,FALSE,256,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,63,306,FALSE,FALSE,FALSE,en,,,Dozens of people who were reported missing after powerful storms swept through southwestern Virginia had all been accounted for by Thursday afternoon. The storms brought heavy flooding and landslides and damaged more than 100 homes. https://t.co/ODPHmBjUYg https://t.co/EEtVPNGuca,NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 17:20:09 +0000 2022,1547632051305582600,1547632051305582592,"As France marked Bastille Day on Thursday, the disappearance of mustard from its supermarket shelves has caused deep disquiet. A perfect storm of climate change, a European war, Covid and rising costs have left the French scrambling for alternatives. https://t.co/LGlu3EzCEK https://t.co/cqKF6cvSkP",FALSE,274,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,75,384,FALSE,FALSE,FALSE,en,,,"As France marked Bastille Day on Thursday, the disappearance of mustard from its supermarket shelves has caused deep disquiet. A perfect storm of climate change, a European war, Covid and rising costs have left the French scrambling for alternatives. https://t.co/LGlu3EzCEK https://t.co/cqKF6cvSkP",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 17:00:20 +0000 2022,1547627065196757e3,1547627065196756992,"Treasury Secretary Janet Yellen on Thursday continued to push for a price cap on Russian oil. She said it was ""one of our most powerful tools"" to alleviate energy and food prices and would also reduce Vladimir Putin's ability to keep waging war in Ukraine. https://t.co/yF9cLEHqoZ",FALSE,280,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,83,355,FALSE,FALSE,FALSE,en,,,"Treasury Secretary Janet Yellen on Thursday continued to push for a price cap on Russian oil. She said it was ""one of our most powerful tools"" to alleviate energy and food prices and would also reduce Vladimir Putin's ability to keep waging war in Ukraine. https://t.co/yF9cLEHqoZ",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 16:30:05 +0000 2022,1547619453935833e3,1547619453935833092,"A New York rare-book dealer and two other men were charged in State Supreme Court for allegedly conspiring to sell about 100 pages of stolen notes from The Eagles songwriter Don Henley — including the words to ""Hotel California."" https://t.co/X3eLSXQOEA",FALSE,253,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,71,353,FALSE,FALSE,FALSE,en,,,"A New York rare-book dealer and two other men were charged in State Supreme Court for allegedly conspiring to sell about 100 pages of stolen notes from The Eagles songwriter Don Henley — including the words to ""Hotel California."" https://t.co/X3eLSXQOEA",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 16:29:18 +0000 2022,1547619255729811500,1547619255729811456,"Breaking News: Alex Murdaugh, a powerful South Carolina lawyer, was charged with killing his wife and one of his sons in a mysterious murder that remained unsolved for more than a year. https://t.co/Z8e1sWZmID",FALSE,209,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,371,1163,FALSE,FALSE,FALSE,en,,,"Breaking News: Alex Murdaugh, a powerful South Carolina lawyer, was charged with killing his wife and one of his sons in a mysterious murder that remained unsolved for more than a year. https://t.co/Z8e1sWZmID",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 16:20:11 +0000 2022,1547616959868547e3,1547616959868547073,"In Opinion 

A focus group of Americans who identify as pro-life expressed a range of views about the Supreme Court ruling ending Roe v. Wade, using words like ""complicated"" and ""debatable."" https://t.co/A7gEL973sn",FALSE,214,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,27,154,FALSE,FALSE,FALSE,en,,,"In Opinion 

A focus group of Americans who identify as pro-life expressed a range of views about the Supreme Court ruling ending Roe v. Wade, using words like ""complicated"" and ""debatable."" https://t.co/A7gEL973sn",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 16:15:08 +0000 2022,1547615689606774800,1547615689606774785,RT @katierosman: Going public with her story is an ironic reminder that the only way to get people to stop looking at her as a woman in a w…,FALSE,140,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,31,0,FALSE,FALSE,NA,en,,,RT @katierosman: Going public with her story is an ironic reminder that the only way to get people to stop looking at her as a woman in a w…,NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 16:04:30 +0000 2022,1547613013628166100,1547613013628166144,Please DM us at @nytimesevents if you would like to submit a written question or would like to ask a question live during the conversation. https://t.co/dldte4TrWR,FALSE,139,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1547613011040317400,1547613011040317442,807095,807095,nytimes,NA,,,NA,FALSE,18,152,FALSE,FALSE,FALSE,en,,,Please DM us at @nytimesevents if you would like to submit a written question or would like to ask a question live during the conversation. https://t.co/dldte4TrWR,NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 16:04:29 +0000 2022,1547613011040317400,1547613011040317442,"The crypto crash has wiped out $2.1 trillion. Tech stocks have plunged. Layoffs have begun. Startup funding is scarce. Join @sheeraf, @yaffebellany and @eringriffith as they discuss crypto and the tech economy. DM questions to @nytimesevents. https://t.co/EijZRoOMqJ",FALSE,266,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,60,228,FALSE,FALSE,FALSE,en,,,"The crypto crash has wiped out $2.1 trillion. Tech stocks have plunged. Layoffs have begun. Startup funding is scarce. Join @sheeraf, @yaffebellany and @eringriffith as they discuss crypto and the tech economy. DM questions to @nytimesevents. https://t.co/EijZRoOMqJ",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 15:56:08 +0000 2022,1547610909081624600,1547610909081624579,The SEC has broadened its inquiry into whether Elon Musk properly disclosed his investment in Twitter and his intentions for the social media company. The agency said a tweet from Musk in May suggested he planned to abandon his deal to buy Twitter. https://t.co/YNQRTPQvyX,FALSE,272,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,79,468,FALSE,FALSE,FALSE,en,,,The SEC has broadened its inquiry into whether Elon Musk properly disclosed his investment in Twitter and his intentions for the social media company. The agency said a tweet from Musk in May suggested he planned to abandon his deal to buy Twitter. https://t.co/YNQRTPQvyX,NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 15:45:16 +0000 2022,154760817334682e4,1547608173346820098,"A quintessential quick bread, zucchini bread blurs the line between breakfast and cake, making it acceptable for both. https://t.co/bB8jFhqFT8",FALSE,142,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,53,445,FALSE,FALSE,FALSE,en,,,"A quintessential quick bread, zucchini bread blurs the line between breakfast and cake, making it acceptable for both. https://t.co/bB8jFhqFT8",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 15:30:30 +0000 2022,1547604455842910200,1547604455842910212,"In ""Persuasion,"" Dakota Johnson smirks her way through a Netflix adaptation of the rekindled romance in Jane Austen's last novel. ""There is a crisis of contemporaneity at the heart of this pretty adaptation,"" our critic writes. https://t.co/bHnYVjzT8o",FALSE,251,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,33,249,FALSE,FALSE,FALSE,en,,,"In ""Persuasion,"" Dakota Johnson smirks her way through a Netflix adaptation of the rekindled romance in Jane Austen's last novel. ""There is a crisis of contemporaneity at the heart of this pretty adaptation,"" our critic writes. https://t.co/bHnYVjzT8o",NA,NA,NA,NA,,NA,NA,NA
