created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,retweeted_status,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quoted_status,text,favorited_by,scopes,display_text_width,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-09-14T00:39:00Z,1569848152152309800,1569848152152309760,"We're going to build the future here in the United States of America with American workers, American companies, and with American-made products.",FALSE,144,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3605,23210,FALSE,FALSE,en,,NA,NA,NA,,,"We're going to build the future here in the United States of America with American workers, American companies, and with American-made products.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-13T18:20:01Z,1569752779257745400,1569752779257745408,"Thanks to the Inflation Reduction Act, folks on Medicare won’t pay more than $2,000 a year for their prescriptions.",FALSE,115,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3144,19256,FALSE,FALSE,en,,NA,NA,NA,,,"Thanks to the Inflation Reduction Act, folks on Medicare won’t pay more than $2,000 a year for their prescriptions.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-13T16:47:01Z,1569729373292400600,1569729373292400642,"Let’s be clear: Democrats sided with the American people with the Inflation Reduction Act, and every single Republican in Congress sided with special interests.

That’s the choice we face.",FALSE,188,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4479,21036,FALSE,FALSE,en,,NA,NA,NA,,,"Let’s be clear: Democrats sided with the American people with the Inflation Reduction Act, and every single Republican in Congress sided with special interests.

That’s the choice we face.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-13T15:56:01Z,1569716537681911800,1569716537681911809,"Today, we celebrate the passage of the Inflation Reduction Act, which will create jobs, make our tax code fairer, and lower costs for American families.

Every single Republican in Congress voted against it.",FALSE,207,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3225,16140,FALSE,FALSE,en,,NA,NA,NA,,,"Today, we celebrate the passage of the Inflation Reduction Act, which will create jobs, make our tax code fairer, and lower costs for American families.

Every single Republican in Congress voted against it.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-13T00:29:00Z,1569483248077512700,1569483248077512705,"Throughout our history, America has often made the greatest progress, coming out of some of our darkest moments. I believe we can, and must, do that again, and we are.",FALSE,167,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3667,22851,FALSE,FALSE,en,,NA,NA,NA,,,"Throughout our history, America has often made the greatest progress, coming out of some of our darkest moments. I believe we can, and must, do that again, and we are.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-12T22:57:00Z,1569460095502663700,1569460095502663688,"Millions of retirees were at risk of losing their retirement security, so with the American Rescue Plan, we protected their pensions. It’s one of the most significant achievements for union workers and retirees in over 50 years. 

Not a single Republican voted for it.",FALSE,268,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,5945,23523,FALSE,FALSE,en,,NA,NA,NA,,,"Millions of retirees were at risk of losing their retirement security, so with the American Rescue Plan, we protected their pensions. It’s one of the most significant achievements for union workers and retirees in over 50 years. 

Not a single Republican voted for it.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-11T16:40:00Z,1569002833948672e3,1569002833948672000,"Today, we share this solemn rite of remembrance and reflect on all that was lost in the fire and ash on September 11, 2001. For twenty-one years, we still kept our promise to never forget, and we will keep the memory of those precious lives stolen from us.",FALSE,256,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3657,25644,FALSE,FALSE,en,,NA,NA,NA,,,"Today, we share this solemn rite of remembrance and reflect on all that was lost in the fire and ash on September 11, 2001. For twenty-one years, we still kept our promise to never forget, and we will keep the memory of those precious lives stolen from us.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-11T00:42:14Z,1568761804112953300,1568761804112953344,Democrats offer a vision for a better America. It’s in our hands if we just get out and vote. https://t.co/mFRVN2Gtgz,FALSE,93,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3995,18552,FALSE,FALSE,en,,FALSE,NA,NA,,,Democrats offer a vision for a better America. It’s in our hands if we just get out and vote. https://t.co/mFRVN2Gtgz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-10T21:15:01Z,1568709652774527e3,1568709652774526977,"Every Republican in Congress voted against lowering prescription drug costs, health care costs, tackling the climate crisis, lowering energy costs, creating good-paying jobs, and a fairer tax system.
 
Every single American needs to return the favor and vote them out of office.",FALSE,278,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,14090,59685,FALSE,FALSE,en,,NA,NA,NA,,,"Every Republican in Congress voted against lowering prescription drug costs, health care costs, tackling the climate crisis, lowering energy costs, creating good-paying jobs, and a fairer tax system.
 
Every single American needs to return the favor and vote them out of office.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-10T15:59:00Z,1568630126752964600,1568630126752964608,"Through the CHIPS and Science Act, we're going to support entrepreneurs and technology hubs across the country, including HBCUs, Minority-Serving Institutions, and Tribal colleges. We're going to tap into the greatest advantage we have: our diverse and talented workforce.",FALSE,272,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1801,10825,FALSE,FALSE,en,,NA,NA,NA,,,"Through the CHIPS and Science Act, we're going to support entrepreneurs and technology hubs across the country, including HBCUs, Minority-Serving Institutions, and Tribal colleges. We're going to tap into the greatest advantage we have: our diverse and talented workforce.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-10T00:01:00Z,1568389038331277300,1568389038331277312,"Since I took office, our economy has created nearly 10 million new jobs and 668,000 manufacturing jobs. Proof that ‘Made in America’ is no longer just a slogan. It's a reality today—and it's just beginning.",FALSE,206,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4294,25266,FALSE,FALSE,en,,NA,NA,NA,,,"Since I took office, our economy has created nearly 10 million new jobs and 668,000 manufacturing jobs. Proof that ‘Made in America’ is no longer just a slogan. It's a reality today—and it's just beginning.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-09T21:30:05Z,1568351056467206100,1568351056467206146,"I was honored to unveil President @BarackObama and First Lady @MichelleObama’s White House portraits this week. 

They both dreamed big and secured lasting wins for the American people, helping lift their burden with the blessing of hope. https://t.co/w2yrhuwXmZ",FALSE,238,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2771,29649,FALSE,FALSE,en,,FALSE,NA,NA,,,"I was honored to unveil President @BarackObama and First Lady @MichelleObama’s White House portraits this week. 

They both dreamed big and secured lasting wins for the American people, helping lift their burden with the blessing of hope. https://t.co/w2yrhuwXmZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-09T17:50:06Z,1568295697136451600,1568295697136451586,"America is at an inflection point. We have to choose: Are we going to be a nation of unity, hope, and optimism, or a nation of division, violence, and hatred?

Together, Democrats, Independents, and mainstream Republicans can choose to build a better America. https://t.co/KQa8ZbWVrP",FALSE,259,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3309,18490,FALSE,FALSE,en,,FALSE,NA,NA,,,"America is at an inflection point. We have to choose: Are we going to be a nation of unity, hope, and optimism, or a nation of division, violence, and hatred?

Together, Democrats, Independents, and mainstream Republicans can choose to build a better America. https://t.co/KQa8ZbWVrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-09T14:35:01Z,1568246601885384700,1568246601885384709,"Republicans have pushed an ultra-MAGA agenda to: 

—Threaten Social Security and Medicare
—Raise taxes on working families 
—Give big corporations and billionaires tax breaks

With 60 days until the midterms, the choice is clear. Vote. https://t.co/Hy8C4mIL2M",FALSE,259,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2970,11898,FALSE,FALSE,en,,FALSE,NA,NA,,,"Republicans have pushed an ultra-MAGA agenda to: 

—Threaten Social Security and Medicare
—Raise taxes on working families 
—Give big corporations and billionaires tax breaks

With 60 days until the midterms, the choice is clear. Vote. https://t.co/Hy8C4mIL2M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-08T19:36:00Z,1567959961698713600,1567959961698713611,RT @POTUS: Our statement on the death of Queen Elizabeth II. https://t.co/0n7pmVVg2w,FALSE,84,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,17011,0,FALSE,FALSE,en,,FALSE,NA,NA,,,RT @POTUS: Our statement on the death of Queen Elizabeth II. https://t.co/0n7pmVVg2w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-08T14:15:04Z,1567879194121588700,1567879194121588738,"There are few people I've ever known with more integrity, decency, and moral courage than @BarackObama. https://t.co/EHKdsp8fAq",FALSE,103,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,5675,64935,FALSE,FALSE,en,,FALSE,NA,NA,,,"There are few people I've ever known with more integrity, decency, and moral courage than @BarackObama. https://t.co/EHKdsp8fAq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-07T21:30:17Z,1567626333034881e3,1567626333034881024,"Barack and Michelle, welcome back. https://t.co/KTPxIPViwV",FALSE,34,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4289,50333,FALSE,FALSE,en,,FALSE,NA,NA,,,"Barack and Michelle, welcome back. https://t.co/KTPxIPViwV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-07T16:00:25Z,1567543320682942500,1567543320682942464,"We’re going to build the future in America with American workers, in American factories, using American-made products.",FALSE,118,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2907,20426,FALSE,FALSE,en,,NA,NA,NA,,,"We’re going to build the future in America with American workers, in American factories, using American-made products.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-05T13:38:04Z,1566782720369315800,1566782720369315841,"The middle class built America, and unions built the middle class. 

On Labor Day, we recognize the fight unions and workers across the country have endured to keep our economy moving and make our nation strong. https://t.co/thDm0vSp0g",FALSE,211,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2782,15174,FALSE,FALSE,en,,FALSE,NA,NA,,,"The middle class built America, and unions built the middle class. 

On Labor Day, we recognize the fight unions and workers across the country have endured to keep our economy moving and make our nation strong. https://t.co/thDm0vSp0g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-03T22:00:06Z,1566184283483537400,1566184283483537408,"The American people won, and Big Pharma lost. Medicare now has the power to negotiate for lower prescription drug prices.",FALSE,121,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,7979,59063,FALSE,FALSE,en,,NA,NA,NA,,,"The American people won, and Big Pharma lost. Medicare now has the power to negotiate for lower prescription drug prices.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-03T20:40:14Z,1566164187230965800,1566164187230965767,"I made a bet on you, the American people, and that bet is paying off. Proving that from darkness, we can see the light. https://t.co/yHAFIb8Z13",FALSE,119,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2631,16446,FALSE,FALSE,en,,FALSE,NA,NA,,,"I made a bet on you, the American people, and that bet is paying off. Proving that from darkness, we can see the light. https://t.co/yHAFIb8Z13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-03T17:20:00Z,1566113797466722300,1566113797466722304,"Working-age women are now back at work at rates not seen since before the pandemic. Wages are up, and unemployment remains near a 50-year low.",FALSE,142,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3359,23126,FALSE,FALSE,en,,NA,NA,NA,,,"Working-age women are now back at work at rates not seen since before the pandemic. Wages are up, and unemployment remains near a 50-year low.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-03T14:00:27Z,1566063575428391e3,1566063575428390913,"For a long time, we’ve told ourselves that American democracy is guaranteed, but it’s not. https://t.co/cCswKfQ9BO",FALSE,90,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2570,14241,FALSE,FALSE,en,,FALSE,NA,NA,,,"For a long time, we’ve told ourselves that American democracy is guaranteed, but it’s not. https://t.co/cCswKfQ9BO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-02T23:54:00Z,1565850561680924700,1565850561680924672,We have now created nearly 10 million new jobs since I took office—the fastest growth in American history.,FALSE,106,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,5475,38388,FALSE,FALSE,en,,NA,NA,NA,,,We have now created nearly 10 million new jobs since I took office—the fastest growth in American history.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-02T23:00:19Z,1.5658370495628001e+18,1565837049562800131,Too much of what’s happening in our country today is not normal. Donald Trump and the MAGA Republicans represent an extremism that threatens the very foundations of our republic. https://t.co/ekJztMxhST,FALSE,178,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,10600,63393,FALSE,FALSE,en,,FALSE,NA,NA,,,Too much of what’s happening in our country today is not normal. Donald Trump and the MAGA Republicans represent an extremism that threatens the very foundations of our republic. https://t.co/ekJztMxhST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-02T20:30:04Z,1565799241129377800,1565799241129377799,"In August, the economy created 315,000 new jobs. 

American workers are back to work earning more, manufacturing more, and building an economy from the bottom up and the middle out.",FALSE,181,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1951,11918,FALSE,FALSE,en,,NA,NA,NA,,,"In August, the economy created 315,000 new jobs. 

American workers are back to work earning more, manufacturing more, and building an economy from the bottom up and the middle out.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-02T00:27:00Z,1565496477748760600,1565496477748760577,"The MAGA Republicans look at America and see carnage and darkness and despair.

I see an America with an unlimited future.

An America that is about to take off.",FALSE,161,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4717,33479,FALSE,FALSE,en,,NA,NA,NA,,,"The MAGA Republicans look at America and see carnage and darkness and despair.

I see an America with an unlimited future.

An America that is about to take off.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-02T00:25:00Z,1565495974679793700,1565495974679793665,"MAGA Republicans don’t understand what every truly patriotic American knows.
You can’t love your country only when you win.",FALSE,123,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,8844,63759,FALSE,FALSE,en,,NA,NA,NA,,,"MAGA Republicans don’t understand what every truly patriotic American knows.
You can’t love your country only when you win.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-02T00:17:16Z,1565494030246584300,1565494030246584322,"For a long time, we’ve reassured ourselves that American democracy is guaranteed. But it is not.

We have to defend it.
Protect it.
Stand up for it.

That’s why tonight, I am asking the nation to come together and unite behind this single purpose—of saving our democracy.",FALSE,271,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3046,16895,FALSE,FALSE,en,,NA,NA,NA,,,"For a long time, we’ve reassured ourselves that American democracy is guaranteed. But it is not.

We have to defend it.
Protect it.
Stand up for it.

That’s why tonight, I am asking the nation to come together and unite behind this single purpose—of saving our democracy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-02T00:15:31Z,1565493589181960200,1565493589181960194,"There are far more Americans — far more Americans — of every background and belief who reject the extreme MAGA ideology than those who accept it.

And it is within our power to stop this assault on America.",FALSE,206,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4140,25564,FALSE,FALSE,en,,NA,NA,NA,,,"There are far more Americans — far more Americans — of every background and belief who reject the extreme MAGA ideology than those who accept it.

And it is within our power to stop this assault on America.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-02T00:13:51Z,156549316985643e4,1565493169856430084,"Donald Trump and MAGA Republicans tried everything last time to nullify the votes of 81 million Americans.

This time they’re determined to succeed in thwarting the will of the people.",FALSE,184,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4665,26475,FALSE,FALSE,en,,NA,NA,NA,,,"Donald Trump and MAGA Republicans tried everything last time to nullify the votes of 81 million Americans.

This time they’re determined to succeed in thwarting the will of the people.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-02T00:11:51Z,1565492666120523800,1565492666120523778,Donald Trump and MAGA Republicans are a threat to the very soul of this country.,FALSE,80,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,25801,159620,FALSE,FALSE,en,,NA,NA,NA,,,Donald Trump and MAGA Republicans are a threat to the very soul of this country.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-02T00:10:21Z,1565492287211192300,1565492287211192320,"Donald Trump and MAGA Republicans represent an extremism that threatens the very foundations of our Republic.

They don't respect our Constitution.

They don't believe in the rule of law.

And they don't recognize the will of the people.",FALSE,237,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,9141,46513,FALSE,FALSE,en,,NA,NA,NA,,,"Donald Trump and MAGA Republicans represent an extremism that threatens the very foundations of our Republic.

They don't respect our Constitution.

They don't believe in the rule of law.

And they don't recognize the will of the people.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-02T00:09:24Z,1565492046663663600,1565492046663663616,RT @POTUS: Join me as I deliver remarks on the continued battle for the soul of the nation. https://t.co/VF5kPclCXs,FALSE,115,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2649,0,FALSE,FALSE,en,,FALSE,NA,NA,,,RT @POTUS: Join me as I deliver remarks on the continued battle for the soul of the nation. https://t.co/VF5kPclCXs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-01T21:42:00Z,156545495505766e4,1565454955057659904,"This is what Rick Scott’s election-year plan says: 
""All federal legislation sunsets every five years. If a law is worth keeping, Congress can pass it again."" 

Translation: 
Your Social Security, every five years, will be eliminated unless it's voted back into existence.",FALSE,272,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,5326,15607,FALSE,FALSE,en,,NA,NA,NA,,,"This is what Rick Scott’s election-year plan says: 
""All federal legislation sunsets every five years. If a law is worth keeping, Congress can pass it again."" 

Translation: 
Your Social Security, every five years, will be eliminated unless it's voted back into existence.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-01T17:38:01Z,1565393552145801200,1565393552145801216,"I am determined to ban assault weapons in this country. I did it once before, and I’ll do it again.",FALSE,99,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,10737,115035,FALSE,FALSE,en,,NA,NA,NA,,,"I am determined to ban assault weapons in this country. I did it once before, and I’ll do it again.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-01T16:32:14Z,1565377000444919800,1565377000444919810,MAGA Republicans have awakened a powerful force in America: the women of this nation. https://t.co/p93C0GmuFQ,FALSE,85,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2640,14542,FALSE,FALSE,en,,FALSE,NA,NA,,,MAGA Republicans have awakened a powerful force in America: the women of this nation. https://t.co/p93C0GmuFQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-01T15:20:02Z,1565358831017894e3,1565358831017893888,"For decades, climate deniers blocked any meaningful progress in dealing with the climate crisis, but not this year. Thanks to the Inflation Reduction Act, we’re taking the most aggressive action to confront the climate crisis ever.",FALSE,231,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3120,19167,FALSE,FALSE,en,,NA,NA,NA,,,"For decades, climate deniers blocked any meaningful progress in dealing with the climate crisis, but not this year. Thanks to the Inflation Reduction Act, we’re taking the most aggressive action to confront the climate crisis ever.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-31T21:32:17Z,1565090122898542600,1565090122898542592,Whose side are you on? https://t.co/fKlr9pi2eP,FALSE,22,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3634,20154,FALSE,FALSE,en,,FALSE,NA,NA,,,Whose side are you on? https://t.co/fKlr9pi2eP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-31T18:45:02Z,1565048030067310600,1565048030067310595,The American Rescue Plan took America from an economic crisis to an economic recovery. And not a single Republican voted for it.,FALSE,128,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3131,17516,FALSE,FALSE,en,,NA,NA,NA,,,The American Rescue Plan took America from an economic crisis to an economic recovery. And not a single Republican voted for it.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-31T16:02:01Z,1565007006443995100,1565007006443995138,"We’ve come a long way. COVID no longer controls our lives, there are a record number of Americans working, businesses are growing, and our schools are open. 

Even in the face of unrelenting attacks from the most powerful special interests in the country, we got it done.",FALSE,271,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2554,16791,FALSE,FALSE,en,,NA,NA,NA,,,"We’ve come a long way. COVID no longer controls our lives, there are a record number of Americans working, businesses are growing, and our schools are open. 

Even in the face of unrelenting attacks from the most powerful special interests in the country, we got it done.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-31T00:31:00Z,1564772708809937e3,1564772708809936900,Every single Republican member of Congress voted against the support for law enforcement in the American Rescue Plan. Every single one.,FALSE,135,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,16516,71024,FALSE,FALSE,en,,NA,NA,NA,,,Every single Republican member of Congress voted against the support for law enforcement in the American Rescue Plan. Every single one.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-30T22:31:00Z,1564742510408261600,1564742510408261633,"The extreme MAGA Republicans have made their choice: to go backwards, full of anger, violence, hate, and division. 

We’ve chosen a different path: forward, the future, unity, hope, and optimism. We choose to build a better America.",FALSE,232,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,14788,74540,FALSE,FALSE,en,,NA,NA,NA,,,"The extreme MAGA Republicans have made their choice: to go backwards, full of anger, violence, hate, and division. 

We’ve chosen a different path: forward, the future, unity, hope, and optimism. We choose to build a better America.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-30T14:30:05Z,1564621482260562e3,1564621482260561921,"There are 70 days until the midterm elections. 

It's all on the ballot: Social Security and Medicare. Choice. Voting rights. But we can have the last word. Electing Democrats in November is critical to keep moving our country forward. 

Register to vote: https://t.co/Hy8C4mIL2M",FALSE,279,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2804,10867,FALSE,FALSE,en,,FALSE,NA,NA,,,"There are 70 days until the midterm elections. 

It's all on the ballot: Social Security and Medicare. Choice. Voting rights. But we can have the last word. Electing Democrats in November is critical to keep moving our country forward. 

Register to vote: https://t.co/Hy8C4mIL2M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-29T23:43:00Z,1564398241428422700,1564398241428422658,"Thanks to the Inflation Reduction Act, if you’re on Medicare and you have diabetes, your cost of insulin will be capped at $35 a month.",FALSE,135,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,6498,48301,FALSE,FALSE,en,,NA,NA,NA,,,"Thanks to the Inflation Reduction Act, if you’re on Medicare and you have diabetes, your cost of insulin will be capped at $35 a month.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-28T22:35:00Z,1564018740525768700,1564018740525768704,"We just passed the first significant new gun safety legislation in nearly 30 years in this country. 

We took on the NRA—and beat them. But we are not stopping here.

I am determined to ban assault weapons in this country. I did it once before, and we are going to do it again.",FALSE,277,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,8024,55352,FALSE,FALSE,en,,NA,NA,NA,,,"We just passed the first significant new gun safety legislation in nearly 30 years in this country. 

We took on the NRA—and beat them. But we are not stopping here.

I am determined to ban assault weapons in this country. I did it once before, and we are going to do it again.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
