created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status,text,favorited_by,scopes,display_text_width,retweeted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-09-05T03:46:25Z,1566633826339631e3,1566633826339631104,"Deployment of 51 Starlink satellites confirmed, completing SpaceX’s 40th mission so far this year!",FALSE,98,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,748,8383,FALSE,FALSE,NA,en,,"Deployment of 51 Starlink satellites confirmed, completing SpaceX’s 40th mission so far this year!",NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-05T03:09:31Z,1566624541392023600,1566624541392023552,Deployment of Spaceflight’s Sherpa-LTC confirmed,FALSE,48,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,407,4260,FALSE,FALSE,NA,en,,Deployment of Spaceflight’s Sherpa-LTC confirmed,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-05T02:56:01Z,1566621143078842400,1566621143078842368,Second burn of the second stage Merlin Vacuum engine complete,FALSE,61,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,312,3808,FALSE,FALSE,NA,en,,Second burn of the second stage Merlin Vacuum engine complete,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-05T02:19:27Z,1566611938414436400,1566611938414436352,"Falcon 9’s first stage has landed on the Just Read the Instructions droneship, completing this orbital rocket booster’s 7th flight https://t.co/2KQJPFZxA0",FALSE,130,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1075,9097,FALSE,FALSE,FALSE,en,,"Falcon 9’s first stage has landed on the Just Read the Instructions droneship, completing this orbital rocket booster’s 7th flight https://t.co/2KQJPFZxA0",NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-05T02:13:34Z,1566610460631134200,1566610460631134208,Fairing deploy,FALSE,14,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,327,3919,FALSE,FALSE,NA,en,,Fairing deploy,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-05T02:12:51Z,1566610281022627800,1566610281022627840,Main engine cutoff and stage separation confirmed. Second stage engine burn underway,FALSE,84,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,312,3825,FALSE,FALSE,NA,en,,Main engine cutoff and stage separation confirmed. Second stage engine burn underway,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-05T02:10:34Z,1566609705580998700,1566609705580998656,Liftoff! https://t.co/OebHKPE7lu,FALSE,8,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1554,13042,FALSE,FALSE,FALSE,en,,Liftoff! https://t.co/OebHKPE7lu,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-05T02:02:32Z,1566607681212665900,1566607681212665856,Watch Falcon 9 launch 51 Starlink satellites and Spaceflight’s Sherpa-LTC to orbit → https://t.co/eohyowYiq2  https://t.co/Tq4kZJwIvP,FALSE,133,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,738,4016,FALSE,FALSE,FALSE,en,,Watch Falcon 9 launch 51 Starlink satellites and Spaceflight’s Sherpa-LTC to orbit → https://t.co/eohyowYiq2  https://t.co/Tq4kZJwIvP,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-05T01:10:25Z,1566594565921919e3,1566594565921918976,All systems and weather are looking good for tonight's Falcon 9 launch of Starlink; T-60 minutes until liftoff https://t.co/eohyowYiq2,FALSE,134,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,534,4028,FALSE,FALSE,FALSE,en,,All systems and weather are looking good for tonight's Falcon 9 launch of Starlink; T-60 minutes until liftoff https://t.co/eohyowYiq2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-03T21:39:27Z,1566179089450520600,1566179089450520578,"Targeting Sunday, September 4 for Falcon 9’s launch of 51 Starlink satellites and Spaceflight’s Sherpa-LTC to orbit from Florida → https://t.co/eohyowGHyu",FALSE,154,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,632,4784,FALSE,FALSE,FALSE,en,,"Targeting Sunday, September 4 for Falcon 9’s launch of 51 Starlink satellites and Spaceflight’s Sherpa-LTC to orbit from Florida → https://t.co/eohyowGHyu",NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-31T20:23:17Z,1565072755451502600,1565072755451502592,"NASA has selected Dragon for 5 additional @Commercial_Crew missions to and from the @Space_Station, which brings the total number of astronaut Dragon flights for NASA up to 14! https://t.co/IjHdp5io4R https://t.co/XwjuxRt16s",FALSE,200,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1007,8261,FALSE,FALSE,FALSE,en,,"NASA has selected Dragon for 5 additional @Commercial_Crew missions to and from the @Space_Station, which brings the total number of astronaut Dragon flights for NASA up to 14! https://t.co/IjHdp5io4R https://t.co/XwjuxRt16s",NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-31T13:55:59Z,1564975288655630300,1564975288655630338,Falcon 9 launches Starlink to orbit for SpaceX’s sixth launch this month https://t.co/9YOCAZkIxJ,FALSE,72,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2811,30605,FALSE,FALSE,FALSE,en,,Falcon 9 launches Starlink to orbit for SpaceX’s sixth launch this month https://t.co/9YOCAZkIxJ,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-31T06:56:11Z,1564869641410789400,1564869641410789378,Deployment of 46 Starlink satellites confirmed,FALSE,46,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,662,8164,FALSE,FALSE,NA,en,,Deployment of 46 Starlink satellites confirmed,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-31T05:49:15Z,1564852796934934500,1564852796934934528,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship https://t.co/PL3RRQv1bv,FALSE,77,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1221,11281,FALSE,FALSE,FALSE,en,,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship https://t.co/PL3RRQv1bv,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-31T05:40:53Z,1564850695332720600,1564850695332720640,Liftoff! https://t.co/sR7p96UWJ4,FALSE,8,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1536,14118,FALSE,FALSE,FALSE,en,,Liftoff! https://t.co/sR7p96UWJ4,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-31T05:34:59Z,1564849208640675800,1564849208640675841,Watch Falcon 9 launch 46 Starlink satellites to orbit → https://t.co/B5h0U2AU6V https://t.co/dmbvx3OXcj,FALSE,103,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,801,5338,FALSE,FALSE,FALSE,en,,Watch Falcon 9 launch 46 Starlink satellites to orbit → https://t.co/B5h0U2AU6V https://t.co/dmbvx3OXcj,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-30T01:37:53Z,1564427152769966e3,1564427152769966080,"Targeting Tuesday, August 30 for a Falcon 9 launch of 46 Starlink satellites to low-Earth orbit from SLC-4E in California → https://t.co/B5h0U2AU6V",FALSE,147,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,539,4327,FALSE,FALSE,FALSE,en,,"Targeting Tuesday, August 30 for a Falcon 9 launch of 46 Starlink satellites to low-Earth orbit from SLC-4E in California → https://t.co/B5h0U2AU6V",NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-28T03:57:23Z,1563737483862454300,1563737483862454272,Deployment of 54 Starlink satellites confirmed,FALSE,46,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1052,12728,FALSE,FALSE,NA,en,,Deployment of 54 Starlink satellites confirmed,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-28T03:50:56Z,1563735859752419300,1563735859752419328,Falcon 9’s first stage has landed on the A Shortfall of Gravitas droneship https://t.co/byVhI2F0HY,FALSE,74,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,943,8264,FALSE,FALSE,FALSE,en,,Falcon 9’s first stage has landed on the A Shortfall of Gravitas droneship https://t.co/byVhI2F0HY,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-28T03:42:29Z,1563733731914895400,1563733731914895360,Liftoff! https://t.co/LWRCAVnJtN,FALSE,8,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1601,14278,FALSE,FALSE,FALSE,en,,Liftoff! https://t.co/LWRCAVnJtN,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-28T03:34:49Z,1563731805764694e3,1563731805764694016,Watch Falcon 9 launch 54 Starlink satellites to orbit → https://t.co/u7xENFiOCp  https://t.co/1tgzDZEKal,FALSE,104,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,877,5093,FALSE,FALSE,FALSE,en,,Watch Falcon 9 launch 54 Starlink satellites to orbit → https://t.co/u7xENFiOCp  https://t.co/1tgzDZEKal,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-28T01:28:28Z,1563700005734494200,1563700005734494209,"Due to weather, now targeting 11:41 p.m. ET for tonight's launch of Starlink",FALSE,76,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,598,5094,FALSE,FALSE,NA,en,,"Due to weather, now targeting 11:41 p.m. ET for tonight's launch of Starlink",NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-27T18:28:33Z,1563594331465797600,1563594331465797639,"Starlink is now available in Norway! Additionally, to better reflect parity in purchasing power across our customers, we’ve adjusted prices in most countries service is currently in. See if service is available in your area → https://t.co/slZbTmHdml",FALSE,249,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1643,15572,FALSE,FALSE,FALSE,en,,"Starlink is now available in Norway! Additionally, to better reflect parity in purchasing power across our customers, we’ve adjusted prices in most countries service is currently in. See if service is available in your area → https://t.co/slZbTmHdml",NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-26T03:05:28Z,1562999641968234500,1562999641968234496,This new plan with @TMobile is the first step toward global direct to cell connectivity → https://t.co/CVxibtrKIS,FALSE,113,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,801,5838,FALSE,FALSE,FALSE,en,,This new plan with @TMobile is the first step toward global direct to cell connectivity → https://t.co/CVxibtrKIS,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-26T00:12:34Z,1562956132204679200,1562956132204679168,Ask Elon and Mike a question about today's announcement by tweeting #CoverageBeyond,FALSE,83,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,387,3372,FALSE,FALSE,NA,en,,Ask Elon and Mike a question about today's announcement by tweeting #CoverageBeyond,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-26T00:04:28Z,1562954090996347e3,1562954090996346880,Watch live as Elon and @TMobile CEO and President Mike Sievert announce plans to increase connectivity → https://t.co/pxgvgTWzrx https://t.co/kP7p4tuVIi,FALSE,152,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3009,15873,FALSE,FALSE,FALSE,en,,Watch live as Elon and @TMobile CEO and President Mike Sievert announce plans to increase connectivity → https://t.co/pxgvgTWzrx https://t.co/kP7p4tuVIi,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25T14:29:25Z,1562809375411974100,1562809375411974144,"Static fire test complete – targeting Saturday, August 27 at 10:22 p.m. ET for a Falcon 9 launch of 54 Starlink satellites to orbit from SLC-40 in Florida; team is keeping an eye on weather",FALSE,189,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,534,4589,FALSE,FALSE,NA,en,,"Static fire test complete – targeting Saturday, August 27 at 10:22 p.m. ET for a Falcon 9 launch of 54 Starlink satellites to orbit from SLC-40 in Florida; team is keeping an eye on weather",NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-24T16:24:51Z,1562476038235377700,1562476038235377665,"Tomorrow night at 7:00 p.m. CT, Elon and @TMobile’s Mike Sievert will announce plans to increase connectivity. Tune in to watch live → https://t.co/pxgvgTWzrx",FALSE,158,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1619,9529,FALSE,FALSE,FALSE,en,,"Tomorrow night at 7:00 p.m. CT, Elon and @TMobile’s Mike Sievert will announce plans to increase connectivity. Tune in to watch live → https://t.co/pxgvgTWzrx",NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-20T18:54:07Z,1561064051861401600,1561064051861401600,"Splashdown of Dragon confirmed, completing SpaceX’s 25th cargo resupply mission to the @space_station!",FALSE,102,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,789,7963,FALSE,FALSE,NA,en,,"Splashdown of Dragon confirmed, completing SpaceX’s 25th cargo resupply mission to the @space_station!",NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-20T18:51:28Z,1561063382089814e3,1561063382089814017,Dragon's four main parachutes have deployed,FALSE,43,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,386,5004,FALSE,FALSE,NA,en,,Dragon's four main parachutes have deployed,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-20T18:50:28Z,1561063132901978e3,1561063132901978114,Drogues deployed,FALSE,16,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,364,4695,FALSE,FALSE,NA,en,,Drogues deployed,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-20T18:21:55Z,1561055947367141400,1561055947367141376,"Dragon's de-orbit burn is complete. Splashdown at ~2:53 p.m. ET off the coast of Florida, northwest of Cape Canaveral",FALSE,117,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,412,3775,FALSE,FALSE,NA,en,,"Dragon's de-orbit burn is complete. Splashdown at ~2:53 p.m. ET off the coast of Florida, northwest of Cape Canaveral",NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-20T18:08:30Z,1561052570985959400,1561052570985959426,"Dragon’s trunk has separated, and the de-orbit burn is underway",FALSE,63,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,408,4387,FALSE,FALSE,NA,en,,"Dragon’s trunk has separated, and the de-orbit burn is underway",NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-20T14:47:48Z,1561002063084920800,1561002063084920838,Video of Dragon’s Draco engines firing as the spacecraft departed the @Space_Station yesterday. Still on track for splashdown off the coast of Florida today at ~2:47 p.m. ET https://t.co/pzSL5y8lul,FALSE,173,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1249,9167,FALSE,FALSE,FALSE,en,,Video of Dragon’s Draco engines firing as the spacecraft departed the @Space_Station yesterday. Still on track for splashdown off the coast of Florida today at ~2:47 p.m. ET https://t.co/pzSL5y8lul,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-19T23:25:59Z,1560770079674884e3,1560770079674884099,Shots from the @Space_Station of Dragon's departure https://t.co/nK2ZteNy2c,FALSE,51,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2757,27499,FALSE,FALSE,FALSE,en,,Shots from the @Space_Station of Dragon's departure https://t.co/nK2ZteNy2c,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-19T19:37:00Z,1560712456460124200,1560712456460124160,Deployment of 53 Starlink satellites confirmed,FALSE,46,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,762,8481,FALSE,FALSE,NA,en,,Deployment of 53 Starlink satellites confirmed,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-19T19:30:38Z,1560710853233586200,1560710853233586177,Falcon 9’s first stage has landed on the A Shortfall of Gravitas droneship https://t.co/uTqAuysTAh,FALSE,74,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1407,11950,FALSE,FALSE,FALSE,en,,Falcon 9’s first stage has landed on the A Shortfall of Gravitas droneship https://t.co/uTqAuysTAh,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-19T19:22:03Z,1560708693494079500,1560708693494079488,Liftoff! https://t.co/6CExPZZHwc,FALSE,8,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1269,11717,FALSE,FALSE,FALSE,en,,Liftoff! https://t.co/6CExPZZHwc,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-19T19:16:33Z,1560707309361172500,1560707309361172480,Watch Falcon 9 launch 53 Starlink satellites to orbit → https://t.co/R2EbNzbkrU  https://t.co/ugqA7fPTVT,FALSE,104,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2738,19727,FALSE,FALSE,FALSE,en,,Watch Falcon 9 launch 53 Starlink satellites to orbit → https://t.co/R2EbNzbkrU  https://t.co/ugqA7fPTVT,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-19T18:51:37Z,1560701035366101e3,1560701035366100993,T-30 minutes until today’s Falcon 9 launch of Starlink; weather is now 70% favorable for liftoff → https://t.co/R2EbNzbkrU,FALSE,122,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,368,2547,FALSE,FALSE,FALSE,en,,T-30 minutes until today’s Falcon 9 launch of Starlink; weather is now 70% favorable for liftoff → https://t.co/R2EbNzbkrU,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-19T15:22:44Z,1560648468296654800,1560648468296654852,Initial departure burn complete. Dragon will re-enter Earth’s atmosphere and splash down off the coast of Florida in ~28 hours https://t.co/pq6rLWIvBN,FALSE,126,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,515,4484,FALSE,FALSE,FALSE,en,,Initial departure burn complete. Dragon will re-enter Earth’s atmosphere and splash down off the coast of Florida in ~28 hours https://t.co/pq6rLWIvBN,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-19T15:07:42Z,1560644684237586400,1560644684237586434,Separation confirmed! Dragon will perform three departure burns to move away from the @space_station https://t.co/kcgap2pxZF,FALSE,100,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1513,16427,FALSE,FALSE,FALSE,en,,Separation confirmed! Dragon will perform three departure burns to move away from the @space_station https://t.co/kcgap2pxZF,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-19T14:56:16Z,1560641807423119400,1560641807423119360,"All cargo is loaded, the hatch is closed, and Dragon is ready for an on-time departure from the @Space_Station  at 11:00 a.m. ET. Watch live → https://t.co/regErh6cuH https://t.co/ijjWP3U8fg",FALSE,166,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,538,4905,FALSE,FALSE,FALSE,en,,"All cargo is loaded, the hatch is closed, and Dragon is ready for an on-time departure from the @Space_Station  at 11:00 a.m. ET. Watch live → https://t.co/regErh6cuH https://t.co/ijjWP3U8fg",NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-19T13:59:26Z,1560627503546282e3,1560627503546281985,SKY Perfect JSAT has selected Starship for launch of its Superbird-9 communications satellite! https://t.co/sFZssT3omn https://t.co/KDatzuWXaG,FALSE,118,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2908,30630,FALSE,FALSE,FALSE,en,,SKY Perfect JSAT has selected Starship for launch of its Superbird-9 communications satellite! https://t.co/sFZssT3omn https://t.co/KDatzuWXaG,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-18T23:56:21Z,1560415332803653600,1560415332803653632,"Targeting Friday, August 19 for a Falcon 9 launch of 53 Starlink satellites to orbit from SLC-40 in Florida. Teams are keeping an eye on weather, which is currently 50% favorable for liftoff → https://t.co/R2EbNzbkrU",FALSE,216,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,507,3579,FALSE,FALSE,FALSE,en,,"Targeting Friday, August 19 for a Falcon 9 launch of 53 Starlink satellites to orbit from SLC-40 in Florida. Teams are keeping an eye on weather, which is currently 50% favorable for liftoff → https://t.co/R2EbNzbkrU",NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12T22:56:49Z,1.5582260236945121e+18,1558226023694512129,Deployment of 46 Starlink satellites confirmed,FALSE,46,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,746,8978,FALSE,FALSE,NA,en,,Deployment of 46 Starlink satellites confirmed,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12T22:34:44Z,1558220469249003500,1558220469249003520,Second burn of the Merlin Vacuum engine complete; ~9 minutes until Starlink satellites deploy,FALSE,93,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,394,4213,FALSE,FALSE,NA,en,,Second burn of the Merlin Vacuum engine complete; ~9 minutes until Starlink satellites deploy,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12T21:49:07Z,1558208986603593700,1558208986603593728,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship https://t.co/fota9MpHu6,FALSE,77,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1365,11550,FALSE,FALSE,FALSE,en,,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship https://t.co/fota9MpHu6,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12T21:40:56Z,1558206930316697600,1558206930316697601,Liftoff! https://t.co/cPTwPQZkxk,FALSE,8,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1517,14566,FALSE,FALSE,FALSE,en,,Liftoff! https://t.co/cPTwPQZkxk,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12T21:34:26Z,155820529396779e4,1558205293967790080,Watch Falcon 9 launch 46 Starlink satellites to orbit → https://t.co/0K9OPrvKjJ  https://t.co/kKNJhXk17x,FALSE,104,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1263,5627,FALSE,FALSE,FALSE,en,,Watch Falcon 9 launch 46 Starlink satellites to orbit → https://t.co/0K9OPrvKjJ  https://t.co/kKNJhXk17x,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
