created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quoted_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,text,favorited_by,scopes,display_text_width,retweeted_status,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2021-09-17T15:42:47Z,1438891189671956500,1438891189671956480,"In this year’s NDAA, I’ve intro’d 7 amendments, including blocking specific US weapons transactions to:

- Saudi gov over the murder of Jamal Khashoggi
- Colombia gov over its violent crackdown on protesters,&amp;
- Israeli gov over the bombing of Palestinian civilians, media centers https://t.co/eMHIApDLAk",FALSE,284,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1438856733850579e3,1438856733850578947,,,1616,10464,FALSE,FALSE,FALSE,en,"In this year’s NDAA, I’ve intro’d 7 amendments, including blocking specific US weapons transactions to:

- Saudi gov over the murder of Jamal Khashoggi
- Colombia gov over its violent crackdown on protesters,&amp;
- Israeli gov over the bombing of Palestinian civilians, media centers https://t.co/eMHIApDLAk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-16T18:35:31Z,1438572270000218e3,1438572270000218121,First it’s people inspired by our slanted text logo and now it’s this 😉 so long as it inspires the policy too! #GreenNewDeal https://t.co/ECVjaETMe4,FALSE,124,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1438522968716501e3,1438522968716500994,,,706,9433,FALSE,FALSE,FALSE,en,First it’s people inspired by our slanted text logo and now it’s this 😉 so long as it inspires the policy too! #GreenNewDeal https://t.co/ECVjaETMe4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-15T17:54:33Z,1438199572388622300,1438199572388622345,"There were several reasons I refused to stay in the “secure location” on the 6th. This was one of them.

Few people want to discuss the reality and implications of this because it’s politically difficult, fraught, and unpopular, but it’s right there. And we need to talk about it. https://t.co/S0ehDQk9Xj",FALSE,280,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1438122188280893400,1438122188280893443,,,9200,50704,FALSE,FALSE,FALSE,en,"There were several reasons I refused to stay in the “secure location” on the 6th. This was one of them.

Few people want to discuss the reality and implications of this because it’s politically difficult, fraught, and unpopular, but it’s right there. And we need to talk about it. https://t.co/S0ehDQk9Xj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-15T00:43:55Z,1437940207442145300,1437940207442145283,"“Femininity has the power to make the world talk. And if that is true, maybe it also has the power to make the world organize, vote, think critically and consider the well-being of their neighbors.”

- @MollyKCahill bringing this important convo into Catholic outlet @americamag https://t.co/kUlW2yevLh",FALSE,278,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1437921322185674800,1437921322185674762,,,652,5857,FALSE,FALSE,FALSE,en,"“Femininity has the power to make the world talk. And if that is true, maybe it also has the power to make the world organize, vote, think critically and consider the well-being of their neighbors.”

- @MollyKCahill bringing this important convo into Catholic outlet @americamag https://t.co/kUlW2yevLh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-14T22:49:15Z,1437911351012339700,1437911351012339715,👏🏽👏🏽👏🏽 https://t.co/Ys1Vpmh2cm,FALSE,6,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1437813435677425700,1437813435677425675,,,700,9612,FALSE,FALSE,FALSE,art,👏🏽👏🏽👏🏽 https://t.co/Ys1Vpmh2cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-14T20:15:18Z,1437872608402362400,1437872608402362373,"Couldn’t agree more. Taxing the rich will help us expand Medicare, extend childcare, take action on climate, and so much more.

We have a precious opportunity right now in reconciliation with the Build Back Better Act, and we should use it. https://t.co/zK4qYdP07v",FALSE,240,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1437866796606963700,1437866796606963716,,,4713,46339,FALSE,FALSE,FALSE,en,"Couldn’t agree more. Taxing the rich will help us expand Medicare, extend childcare, take action on climate, and so much more.

We have a precious opportunity right now in reconciliation with the Build Back Better Act, and we should use it. https://t.co/zK4qYdP07v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-14T16:11:21Z,1437811214344757200,1437811214344757252,"After a year where frontline workers were thrown into harm’s way (many w/o hazard pay or adequate healthcare) while billionaires hoarded another $4 TRILLION, members of both parties have tried to halt taxing the wealthiest in our society.

It’s unacceptable. We must Tax the Rich. https://t.co/5hD3csMC9b",FALSE,280,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,4116,26735,FALSE,FALSE,FALSE,en,"After a year where frontline workers were thrown into harm’s way (many w/o hazard pay or adequate healthcare) while billionaires hoarded another $4 TRILLION, members of both parties have tried to halt taxing the wealthiest in our society.

It’s unacceptable. We must Tax the Rich. https://t.co/5hD3csMC9b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-14T12:21:39Z,1437753408396607500,1437753408396607491,"This continues to be one of the most bizarre campaigns / uses of energy in Washington.

Once again, Senate should vote NO on confirming Rahm Emanuel. https://t.co/iXCpJqvO54",FALSE,149,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1437509454971478e3,1437509454971478020,,,1170,14911,FALSE,FALSE,FALSE,en,"This continues to be one of the most bizarre campaigns / uses of energy in Washington.

Once again, Senate should vote NO on confirming Rahm Emanuel. https://t.co/iXCpJqvO54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-14T04:32:12Z,1437635268664774700,1437635268664774659,The medium is the message. https://t.co/b4Ssr6HkYR,FALSE,26,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,18614,177939,FALSE,FALSE,FALSE,en,The medium is the message. https://t.co/b4Ssr6HkYR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-13T01:25:17Z,1437225839989510100,1437225839989510151,"In Washington, I usually know my questions of power are getting somewhere when the powerful stop referring to me as “Congresswoman” and start referring to me as “young lady” instead 😉",FALSE,183,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,9902,138630,FALSE,FALSE,NA,en,"In Washington, I usually know my questions of power are getting somewhere when the powerful stop referring to me as “Congresswoman” and start referring to me as “young lady” instead 😉",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-10T20:18:43Z,1436423916390690800,1436423916390690817,Bloop https://t.co/tpMn12a0WF,FALSE,5,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1436419731016327200,1436419731016327193,,,741,5043,FALSE,FALSE,FALSE,en,Bloop https://t.co/tpMn12a0WF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-10T19:37:37Z,1436413573610279e3,1436413573610278916,Wild how many people - including the Supreme Court in gutting voting rights - have insisted that widespread racism was largely a societal problem of generations past when a majority of people in the US opposed interracial marriage up until around the time of Blue’s Clues &amp; N*SYNC https://t.co/PSUxa7kbHs,FALSE,284,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1436317527609651200,1436317527609651201,,,1767,13145,FALSE,FALSE,FALSE,en,Wild how many people - including the Supreme Court in gutting voting rights - have insisted that widespread racism was largely a societal problem of generations past when a majority of people in the US opposed interracial marriage up until around the time of Blue’s Clues &amp; N*SYNC https://t.co/PSUxa7kbHs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-09T23:06:50Z,1436103834380685300,1436103834380685317,"Ah yes, because nothing says “there’s definitely no need to collectively organize for better working conditions here” than “mandatory anti-union meetings to keep your job”

#PassThePROAct https://t.co/XMo6anprR2",FALSE,187,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1436085721639575600,1436085721639575553,,,2026,12276,FALSE,FALSE,FALSE,en,"Ah yes, because nothing says “there’s definitely no need to collectively organize for better working conditions here” than “mandatory anti-union meetings to keep your job”

#PassThePROAct https://t.co/XMo6anprR2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-09T22:35:10Z,1436095867568722e3,1436095867568721921,"This week alone I worked w/ FEMA, Gov &amp; @POTUS to make this one of the fastest FEMA responses in history, organized to connect 173k of my constituents to disaster grants, toured small businesses to assess damage, AND fought for LGBT+ justice.

Don’t be mad if you can’t keep up 🥰 https://t.co/STH2hR5YvR",FALSE,283,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1436053101627252700,1436053101627252736,,,4386,55169,FALSE,FALSE,FALSE,en,"This week alone I worked w/ FEMA, Gov &amp; @POTUS to make this one of the fastest FEMA responses in history, organized to connect 173k of my constituents to disaster grants, toured small businesses to assess damage, AND fought for LGBT+ justice.

Don’t be mad if you can’t keep up 🥰 https://t.co/STH2hR5YvR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-09T21:57:24Z,1436086361115799600,1436086361115799553,Wait - that’s our community’s subway line! 😭😭 😭 https://t.co/7mx3eGUsCO,FALSE,47,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1425506625897521200,1425506625897521165,,,315,7798,FALSE,FALSE,FALSE,en,Wait - that’s our community’s subway line! 😭😭 😭 https://t.co/7mx3eGUsCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-09T17:25:15Z,1436017873634345e3,1436017873634344960,"Still thinking about how @GovAbbott’s message to survivors terrified of the bounties now on their heads is “I will end rape.”

No, he won’t. He &amp; the GOP just gave abusers &amp; coercive partners a powerful new tool to intimidate victims.

These GOP laws HELP abusers, not stop them.",FALSE,287,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,7281,48882,FALSE,FALSE,NA,en,"Still thinking about how @GovAbbott’s message to survivors terrified of the bounties now on their heads is “I will end rape.”

No, he won’t. He &amp; the GOP just gave abusers &amp; coercive partners a powerful new tool to intimidate victims.

These GOP laws HELP abusers, not stop them.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-09T15:30:54Z,1435989095264792600,1435989095264792578,"I’m so sorry Sarah Palin is mad at me! In fact, to address this I set up a special hotline just for her https://t.co/FGUWvdqt4T https://t.co/Fcr8cYvEYT",FALSE,127,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1435986151177953300,1435986151177953281,,,6332,47182,FALSE,FALSE,FALSE,en,"I’m so sorry Sarah Palin is mad at me! In fact, to address this I set up a special hotline just for her https://t.co/FGUWvdqt4T https://t.co/Fcr8cYvEYT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-09T02:27:46Z,1435792013211881500,1435792013211881473,"California: do not mess with this recall.

We need folks to TURN IN THEIR BALLOTS. Vote NO and drop it in the mail tomorrow.

Don’t sleep on this. It takes 5 mins but it’s urgent. We have so much work to do already and a nightmare fuel recall election is the last thing we need. https://t.co/XouDdNbltI",FALSE,278,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1435787351704305700,1435787351704305666,,,10808,44172,FALSE,FALSE,FALSE,en,"California: do not mess with this recall.

We need folks to TURN IN THEIR BALLOTS. Vote NO and drop it in the mail tomorrow.

Don’t sleep on this. It takes 5 mins but it’s urgent. We have so much work to do already and a nightmare fuel recall election is the last thing we need. https://t.co/XouDdNbltI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-09T01:08:53Z,1435772160916787200,1435772160916787204,"If @GovAbbott is as “anti-rape” as he claims, why doesn’t he just lead the Texas state leg to pass a law for $10k bounties on people who engage in or aid sexual assault?

Or is he opposed to that bc it’s a slippery slope of vigilantism where men could be unjustly targeted? 🤔",FALSE,275,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,23284,135193,FALSE,FALSE,NA,en,"If @GovAbbott is as “anti-rape” as he claims, why doesn’t he just lead the Texas state leg to pass a law for $10k bounties on people who engage in or aid sexual assault?

Or is he opposed to that bc it’s a slippery slope of vigilantism where men could be unjustly targeted? 🤔",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-08T21:27:21Z,1435716412862079e3,1435716412862078979,"Happy 80th birthday Tío @BernieSanders! 💙

Thank you for all you do and showing so many of us that the path forward is in solidarity and collective struggle with one another. #NotMeUs https://t.co/QRpWGTr4oW",FALSE,183,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,2636,34493,FALSE,FALSE,FALSE,en,"Happy 80th birthday Tío @BernieSanders! 💙

Thank you for all you do and showing so many of us that the path forward is in solidarity and collective struggle with one another. #NotMeUs https://t.co/QRpWGTr4oW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-08T21:03:17Z,1435710354072420400,1435710354072420355,"A predictable, if not unfortunate, outcome. Clinging onto vestiges of power against the people’s will is kind of your /Trump’s / the GOP’s thing.

When you’re fired, don’t let the fascist victim complex hit you on the way out. 👋🏽 https://t.co/YmsoFmvaPv",FALSE,229,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1435702026458083300,1435702026458083328,,,6985,63670,FALSE,FALSE,FALSE,en,"A predictable, if not unfortunate, outcome. Clinging onto vestiges of power against the people’s will is kind of your /Trump’s / the GOP’s thing.

When you’re fired, don’t let the fascist victim complex hit you on the way out. 👋🏽 https://t.co/YmsoFmvaPv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-08T18:36:27Z,1435673403344789500,1435673403344789505,"Not just women! Trans men &amp; non-binary people can also menstruate. 

Some women also *don’t* menstruate for many reasons, including surviving cancer that required a hysterectomy.

GOP mad at this are protecting the patriarchal idea that women are most valuable as uterus holders. https://t.co/BJovcw1qPa",FALSE,283,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,8767,83024,FALSE,FALSE,FALSE,en,"Not just women! Trans men &amp; non-binary people can also menstruate. 

Some women also *don’t* menstruate for many reasons, including surviving cancer that required a hysterectomy.

GOP mad at this are protecting the patriarchal idea that women are most valuable as uterus holders. https://t.co/BJovcw1qPa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-08T16:02:06Z,1435634560377790500,1435634560377790467,"Sexual assault is an abuse of power that attempts to seize sexual control over another person’s body.

Anti-choice laws are also an abuse of power that attempts to seize sexual control over people’s bodies en masse.

And that’s 1 way rape culture informs anti-choice legislation.",FALSE,279,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,8491,52559,FALSE,FALSE,NA,en,"Sexual assault is an abuse of power that attempts to seize sexual control over another person’s body.

Anti-choice laws are also an abuse of power that attempts to seize sexual control over people’s bodies en masse.

And that’s 1 way rape culture informs anti-choice legislation.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-08T00:57:44Z,14354069690583e5,1435406969058299906,"Sad that in 2021 I have to explain to a GOP Governor that:

1. “6 weeks pregnant” = 2 weeks late for your period
2. Periods are late all the time from stress, diet,etc
3. Most people know their rapists

but GOP want to have more control over your body than you do, so here we are. https://t.co/IVCGHvkp6q",FALSE,280,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1435401902393544700,1435401902393544707,,,13378,71790,FALSE,FALSE,FALSE,en,"Sad that in 2021 I have to explain to a GOP Governor that:

1. “6 weeks pregnant” = 2 weeks late for your period
2. Periods are late all the time from stress, diet,etc
3. Most people know their rapists

but GOP want to have more control over your body than you do, so here we are. https://t.co/IVCGHvkp6q",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-07T23:08:25Z,1435379456546381800,1435379456546381826,"Disaster relief is here.

We’ve worked with FEMA &amp; @POTUS to make this one of the fastest-ever approvals for FEMA individual assistance. Mixed-status immigrant families are also eligible - constituents can contact my office for info.

Apply here: https://t.co/Jgmuz0LP3A https://t.co/N2458UTtsd",FALSE,274,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1435339100538671e3,1435339100538671108,,,1046,7942,FALSE,FALSE,FALSE,en,"Disaster relief is here.

We’ve worked with FEMA &amp; @POTUS to make this one of the fastest-ever approvals for FEMA individual assistance. Mixed-status immigrant families are also eligible - constituents can contact my office for info.

Apply here: https://t.co/Jgmuz0LP3A https://t.co/N2458UTtsd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-06T22:18:51Z,1435004596037066800,1435004596037066755,Shana Tovah to our NY-14 family and beyond! 🍎🍯 https://t.co/YVfeRUjcKE,FALSE,46,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1434985340025155600,1434985340025155588,,,268,4758,FALSE,FALSE,FALSE,en,Shana Tovah to our NY-14 family and beyond! 🍎🍯 https://t.co/YVfeRUjcKE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-06T17:36:40Z,1434933583441977300,1434933583441977348,"Thank you FEMA Administrator Criswell for visiting Woodside and working with us to expedite individual assistance after Ida.

NYC: President Biden &amp; FEMA have officially authorized individual assistance programs w/ disaster grants up to $34k.

Apply here: https://t.co/Jgmuz0LP3A https://t.co/EjN3UfdcwG",FALSE,283,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1434919199923753e3,1434919199923752965,,,371,2712,FALSE,FALSE,FALSE,en,"Thank you FEMA Administrator Criswell for visiting Woodside and working with us to expedite individual assistance after Ida.

NYC: President Biden &amp; FEMA have officially authorized individual assistance programs w/ disaster grants up to $34k.

Apply here: https://t.co/Jgmuz0LP3A https://t.co/EjN3UfdcwG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-04T19:39:49Z,1434239798542315500,1434239798542315524,😭😭😭 gets me every time https://t.co/XWI7xsqDuT,FALSE,22,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1434178743094988800,1434178743094988805,,,863,20631,FALSE,FALSE,FALSE,en,😭😭😭 gets me every time https://t.co/XWI7xsqDuT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-04T01:32:49Z,143396624536431e4,1433966245364310016,"Thank you for coming to NY-14, @GovKathyHochul.

We’ve got a lot of work to do to help our families, but together we’ll get it done - and shore up our climate infrastructure too. #NYTough 💪🏽🌎 https://t.co/QFH8TEhW2N https://t.co/KAcwxfRyqg",FALSE,215,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1433945432061882400,1433945432061882375,,,335,3539,FALSE,FALSE,FALSE,en,"Thank you for coming to NY-14, @GovKathyHochul.

We’ve got a lot of work to do to help our families, but together we’ll get it done - and shore up our climate infrastructure too. #NYTough 💪🏽🌎 https://t.co/QFH8TEhW2N https://t.co/KAcwxfRyqg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-04T01:03:16Z,1433958809689546800,1433958809689546755,"Two reasons to support Joe Neguse:

1. He is legitimately a great member of Congress

2. We should 1000% relish any opportunity to give corrupt insurrectionists the boot, especially when they can be replaced w/ progressive reps that don’t take orders from lobbyists

Follow him! https://t.co/hykm7SybLQ",FALSE,278,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1433941758170128400,1433941758170128385,,,2736,20251,FALSE,FALSE,FALSE,en,"Two reasons to support Joe Neguse:

1. He is legitimately a great member of Congress

2. We should 1000% relish any opportunity to give corrupt insurrectionists the boot, especially when they can be replaced w/ progressive reps that don’t take orders from lobbyists

Follow him! https://t.co/hykm7SybLQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-03T19:23:51Z,1433873392315338800,1433873392315338768,"Christian extremists are passing forced birth laws to intimidate &amp; cut off abortion services - including for victims of rape, incest, &amp; child abuse.

While we fight back, know you still have options. Pills can be mailed to your home discreetly.

Info here:
https://t.co/561UYxRmM2 https://t.co/BebHpLLDQ9",FALSE,288,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1433015012747001900,1433015012747001856,,,7472,25719,FALSE,FALSE,FALSE,en,"Christian extremists are passing forced birth laws to intimidate &amp; cut off abortion services - including for victims of rape, incest, &amp; child abuse.

While we fight back, know you still have options. Pills can be mailed to your home discreetly.

Info here:
https://t.co/561UYxRmM2 https://t.co/BebHpLLDQ9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-03T02:51:44Z,1433623718937432e3,1433623718937432065,"This is a huge long shot, but the person who filmed this deliverista last night received $1,700+ from media outlets who wanted to license the footage.

They want to give all of it to the worker, but need finding him. Any tips? This was ~10:10pm near Roebling/11th st in BK. ⬇️ https://t.co/pzF1jVDaaz",FALSE,276,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1433252530713243600,1433252530713243648,,,8648,49756,FALSE,FALSE,FALSE,en,"This is a huge long shot, but the person who filmed this deliverista last night received $1,700+ from media outlets who wanted to license the footage.

They want to give all of it to the worker, but need finding him. Any tips? This was ~10:10pm near Roebling/11th st in BK. ⬇️ https://t.co/pzF1jVDaaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-03T02:35:51Z,1433619720662659e3,1433619720662659074,"In the last 24 hours, our supporters raised $185,000+ for Texas abortion orgs and made ~100,000 check-in calls to Ida flood victims in our NYC district.

Let this be your sign. Find an organizing community, roll up your sleeves, and get to work. It feels better to be in movement.",FALSE,280,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,6070,52825,FALSE,FALSE,NA,en,"In the last 24 hours, our supporters raised $185,000+ for Texas abortion orgs and made ~100,000 check-in calls to Ida flood victims in our NYC district.

Let this be your sign. Find an organizing community, roll up your sleeves, and get to work. It feels better to be in movement.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-02T21:45:56Z,1433546762996834300,1433546762996834304,"Just last week we held a hearing in Astoria, Queens trying to stop a fossil fuel peaker plant.

A week later, that same neighborhood was flooded in a climate emergency.

Lobbyists say gas is cheap bc they don’t count the catastrophic healthcare &amp; disaster costs of their product. https://t.co/r9gKVkfrvW",FALSE,283,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1431477390987903e3,1431477390987902977,,,1237,7076,FALSE,FALSE,FALSE,en,"Just last week we held a hearing in Astoria, Queens trying to stop a fossil fuel peaker plant.

A week later, that same neighborhood was flooded in a climate emergency.

Lobbyists say gas is cheap bc they don’t count the catastrophic healthcare &amp; disaster costs of their product. https://t.co/r9gKVkfrvW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-02T21:33:20Z,1433543590039457800,1433543590039457796,"Shout out to our @TeamAOC volunteers and staff.

There’s no way we could do this without everyday people who mobilize on our list and are ready to pitch in with mutual aid &amp; movement work.

You’ve been checking in on folks &amp; IDing people in critical need all day. Thank you ⬇️ https://t.co/kafgej3ucr",FALSE,284,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1433539177795182600,1433539177795182593,,,378,4739,FALSE,FALSE,FALSE,en,"Shout out to our @TeamAOC volunteers and staff.

There’s no way we could do this without everyday people who mobilize on our list and are ready to pitch in with mutual aid &amp; movement work.

You’ve been checking in on folks &amp; IDing people in critical need all day. Thank you ⬇️ https://t.co/kafgej3ucr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-02T21:16:13Z,1433539281155465200,1433539281155465216,"Or maybe we hit the “cancel” button on this so-called “bipartisan” charade of an Exxon lobbyist drafted infrastructure bill unless we actually pass a law that helps people’s lives with healthcare expansion, childcare, climate action, etc. https://t.co/85Uio8GyWz",FALSE,238,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1433498312871719e3,1433498312871718912,,,2593,21610,FALSE,FALSE,FALSE,en,"Or maybe we hit the “cancel” button on this so-called “bipartisan” charade of an Exxon lobbyist drafted infrastructure bill unless we actually pass a law that helps people’s lives with healthcare expansion, childcare, climate action, etc. https://t.co/85Uio8GyWz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
