id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51561632,Modern one bedroom rental at Beach Walk resort Miami 18th floor,130937953,Ammos Vacation Rentals,,Hallandale Beach,25.9859,-80.12383,Entire home/apt,113,2,3,2022-03-23,0.24,35,365,2,
51364634,★Beach Haven★ 1 BD + Florida Room - Pool - Parking,416004993,Daniela,,Deerfield Beach,26.31857,-80.07728,Entire home/apt,500,1,0,,,3,0,0,
51562181,"""Casa Esperanza"" whole house Hallandale Beach, FL",64635596,Milena & Ariel,,Hallandale Beach,25.97764,-80.14847,Entire home/apt,113,3,15,2022-08-22,1.18,2,311,14,
51364686,Apartment in Hollywood on the beach,194528019,Daria,,Hollywood,25.99829,-80.11836,Entire home/apt,120,10,2,2022-05-10,0.23,10,19,2,
51562187,The PEARL Waterfront home w/ heated pool By VIAC,156784555,Quentin,,Wilton Manors,26.15534,-80.12496,Entire home/apt,340,5,23,2022-08-31,1.81,12,357,22,
51365028,GreatCondo SouthBayView 12thFloor + FullKitchen,1833853,Ricardo,,Hallandale Beach,25.98532,-80.12243,Entire home/apt,160,1,7,2022-08-29,0.85,170,215,7,
51562660,Hermoso departamento sobre la playa!! Tides n1e,157550348,Dafna,,Hollywood,25.98838,-80.11741,Entire home/apt,280,3,9,2022-08-03,1.09,11,308,9,
51365474,Modern Beach Getaway,139959317,Sol,,Fort Lauderdale,26.1589,-80.10229,Entire home/apt,110,3,34,2022-09-12,2.76,2,222,33,
51563334,Modern Heated Saltwater Pool Getaway!,332940756,Liz,,Cooper City,26.05314,-80.26377,Entire home/apt,255,4,37,2022-09-05,2.80,1,120,32,
51365737,"Cozy Pompano Beach getwaway, ideal for a couple!",408523862,Angel Host,,Pompano Beach,26.230404,-80.115181,Entire home/apt,64,2,27,2022-08-09,1.97,28,361,20,
51366576,Coolest Apartment| Hot tub & Unique Rooftop Pool,20234196,Stay Sol,,Hollywood,26.01716,-80.11716,Entire home/apt,79,5,14,2022-08-07,1.02,206,359,11,
51367243,Modern Resort Balcony Endless Views Resort w/2 Br,20234196,Stay Sol,,Hallandale Beach,25.9852,-80.12348,Entire home/apt,189,5,1,2021-10-11,0.09,206,338,1,
51563532,Spacious fun paradise home w/ Pool & pets welcome!,101870013,Nayely,,Coral Springs,26.25123,-80.26276,Entire home/apt,316,3,0,,,1,0,0,
51566528,Kasa 🏖 Beautiful 3BD Great for Families + Close t,88566861,Kasa,,Davie,26.08094,-80.22854,Entire home/apt,156,3,33,2022-09-18,2.53,2,291,31,
51367778,Cozy contemporary space in Pembroke Pines,184891329,Brian,,Pembroke Pines,26.00668,-80.37073,Private room,75,3,4,2022-08-01,0.39,1,19,4,
51378561,Modern Luxe Villa,114275022,Albert,,Fort Lauderdale,26.11688,-80.20042,Entire home/apt,115,4,6,2022-04-25,0.90,3,80,6,
51571117,1637A Private Apartment close to Las Olas & Beach,8487141,Victoria Park,,Fort Lauderdale,26.12895,-80.12534,Entire home/apt,100,1,66,2022-09-07,4.99,20,44,59,
51381164,Cozy 2br/1ba 5 mins drive to the beach j6,416017581,Alex,,Hollywood,26.00614,-80.13801,Entire home/apt,75,4,24,2022-07-12,1.76,3,81,21,
51383638,Master Bedroom With Comfort Close To The Beach,119540265,Maurio,,Deerfield Beach,26.29157,-80.14227,Private room,43,2,4,2021-09-09,0.30,1,0,0,
51571776,Vacation home 6 min drive from the beach!,34125389,Malcolm,,Deerfield Beach,26.30093,-80.10295,Entire home/apt,296,3,11,2022-05-09,0.82,1,170,8,
51384485,Cozy-clean Ft Lauderdale- Las olas Home,112743974,Alejandro,,Fort Lauderdale,26.14354,-80.12955,Entire home/apt,384,4,25,2022-08-04,1.83,1,356,21,
51573580,Lovely 3Bd 2Bth Home 10 min to Beach w/ parking,399863384,Susan,,Hollywood,25.99852,-80.13947,Entire home/apt,190,4,16,2022-09-11,1.27,2,89,15,
51385880,Lauderdale By the Sea Condo Across Beach & Pool,373611785,Luis,,Lauderdale By The Sea,26.211367,-80.093521,Entire home/apt,145,8,19,2022-08-16,1.44,1,269,18,
51577388,Sonder at Riverwalk | Studio Apartment w/ River View Balcony,224860433,Sonder (South Florida),,Fort Lauderdale,26.11978,-80.14411,Entire home/apt,136,2,171,2022-09-07,12.92,15,325,164,
51387745,"Paradise in Victoria Pk, 4 bedroom, heated pool",120251043,Jose,,Fort Lauderdale,26.13205,-80.12387,Entire home/apt,800,3,8,2022-09-05,0.71,1,295,8,
51579119,Sonder at Riverwalk | Superior One-Bedroom Apartment w/ City View Balcony,224860433,Sonder (South Florida),,Fort Lauderdale,26.12006,-80.14585,Entire home/apt,144,2,46,2022-08-17,3.56,15,331,35,
51392006,2 Bdrm At W Ft. Lauderdale Resort Sleep 6,340075260,Michael,,Fort Lauderdale,26.12953,-80.10369,Entire home/apt,225,5,20,2022-08-28,1.57,11,340,19,
51579152,"2 Bedroom, 1bath Home with free parking near Beach",149849097,Joel,,Hollywood,26.01211,-80.20008,Entire home/apt,95,1,14,2022-07-26,1.15,1,89,14,
51579193,Sonder at Riverwalk | Superior Studio Apartment w/ River View Balcony,224860433,Sonder (South Florida),,Fort Lauderdale,26.12058,-80.1458,Entire home/apt,114,2,49,2022-08-11,4.12,15,332,49,
51579735,Sonder at Riverwalk | Accessible Studio Apartment w/ Balcony,224860433,Sonder (South Florida),,Fort Lauderdale,26.12022,-80.14463,Entire home/apt,127,2,33,2022-08-19,2.49,15,305,28,
51403184,Brand New Condo Steps from Ft. Lauderdale Beach,693754,Katy,,Fort Lauderdale,26.12828,-80.10621,Entire home/apt,200,2,6,2021-11-15,0.45,1,0,3,
51580480,Sonder at Riverwalk | Studio Apartment w/ Balcony,224860433,Sonder (South Florida),,Fort Lauderdale,26.12049,-80.14525,Entire home/apt,138,2,163,2022-09-07,12.26,15,331,154,
51580537,Sonder at Riverwalk | Two-Bedroom Apartment w/ City View Balcony,224860433,Sonder (South Florida),,Fort Lauderdale,26.1203,-80.14605,Entire home/apt,154,2,109,2022-09-07,8.20,15,329,98,
51405938,Oasis by Las Olas Lux Getaway,416332570,Leo,,Fort Lauderdale,26.1253,-80.13003,Entire home/apt,83,1,43,2022-09-10,3.15,1,174,39,
51581670,Sonder at Riverwalk | Three-Bedroom Apartment w/ River View Balcony,224860433,Sonder (South Florida),,Fort Lauderdale,26.12031,-80.14561,Entire home/apt,185,2,103,2022-09-07,8.56,15,320,103,
51583305,The Surf House,148612689,The GuestHouse Collection,,Fort Lauderdale,26.15198,-80.1344,Entire home/apt,100,3,25,2022-08-28,2.01,8,265,24,
51406791,Room number 03,393424288,Maria,,Deerfield Beach,26.31566,-80.14771,Private room,57,2,19,2022-08-09,1.47,2,71,17,
51583679,"Lovely3/2 with Huge backyard,freeparking, near HWY",417881897,Gardith,,North Lauderdale,26.20166,-80.21615,Entire home/apt,186,2,18,2022-07-26,1.69,1,205,18,
51409853,"Cozy, quiet bedroom in Pembroke Pines",197823229,Christine,,Pembroke Pines,25.99994,-80.30778,Private room,56,2,1,2021-08-15,0.07,1,0,0,
51410135,"Fresh, hip townhouse near Sawgrass",1040447,Juliana,,Sunrise,26.1646,-80.29361,Entire home/apt,250,3,1,2021-10-10,0.09,1,179,1,
51583738,Modern Renovated Boho Beach Home with Heated Pool,38976806,Rosa,,Hollywood,26.00792,-80.13451,Entire home/apt,355,3,43,2022-09-04,3.44,1,51,41,
51583755,NEW! HTD POOL/HOT TUB /5 MIN TO BEACH/ TIKI HUT!,49205946,Evan,,Oakland Park,26.17218,-80.1228,Entire home/apt,335,6,35,2022-08-08,3.07,1,343,35,
51413616,Sky Rise Studio Apartment,109037675,Mali,,Fort Lauderdale,26.12037,-80.14454,Entire home/apt,289,1,41,2022-08-12,3.81,2,74,41,
51585865,LUXURIOUS SUITE - Walk to the Beach & Restaurants,283821049,Outsourcing,,Fort Lauderdale,26.13836,-80.1097,Entire home/apt,180,2,0,,,4,365,0,
51421481,Art Deco Oasis by Las Olas,416460644,Leo,,Fort Lauderdale,26.1251,-80.12899,Entire home/apt,101,1,37,2022-08-31,3.03,2,163,37,
51586963,"Your Cozy Home, Outside of Home is HERE!",417914370,Lawanda,,Fort Lauderdale,26.10494,-80.14892,Entire home/apt,81,2,13,2022-07-26,1.15,1,364,13,
51422620,Private room in sunrise,163720465,Sheldon,,Sunrise,26.14669,-80.23303,Private room,54,1,2,2022-01-30,0.23,2,180,2,
51590662,Stunning Lake-Front Villa with Pool & Spa,148686631,Laura,,Pembroke Pines,26.02799,-80.27093,Entire home/apt,235,1,65,2022-09-18,5.96,4,111,65,
51422869,Private Studio 🏖 @1.5 miles in Pompano Beach,25886536,Weekly Freedom,,Pompano Beach,26.23079,-80.11387,Entire home/apt,63,1,59,2022-09-01,4.53,11,180,55,
51591730,★★★★★ Designer Tropical heated pool and jacuzzi,9708910,Paul,,Dania Beach,26.04132,-80.14778,Entire home/apt,247,3,13,2022-07-25,1.34,6,365,13,
51423554,Retro Oasis by Las Olas,416460644,Leo,,Fort Lauderdale,26.1259,-80.12987,Entire home/apt,93,1,42,2022-09-12,3.08,2,140,36,
51592656,Beautiful apartment with ocean view on the beach,111299688,Anna,,Hollywood,25.98906,-80.1181,Entire home/apt,157,1,43,2022-09-11,4.03,1,302,43,
51424064,Cheerful 3 BR home 15 min from beach & airport,181194156,Patsy,,North Lauderdale,26.20277,-80.20768,Entire home/apt,150,1,3,2022-08-15,0.24,1,365,2,
51424079,Big apt @1.5 miles in Pompano Beach,25886536,Weekly Freedom,,Pompano Beach,26.22978,-80.1117,Entire home/apt,67,1,12,2022-01-11,0.91,11,180,8,
51424170,"New Heated Pool, Tiki bar, Screened outdoor dining",1688983,Nicholette,,Hollywood,26.02278,-80.19919,Entire home/apt,246,4,35,2022-08-16,2.61,34,350,31,
51594832,"New Awesome 4/3, Few Min Walk From the Beach !",114665005,Carole,,Lauderdale By The Sea,26.19451,-80.09854,Entire home/apt,350,7,3,2022-07-16,0.26,17,255,3,
51424202,Studio Private 🏖 @1.5 miles in Pompano Beach,25886536,Weekly Freedom,,Pompano Beach,26.23088,-80.11208,Entire home/apt,61,1,68,2022-08-28,5.16,11,178,64,
51595641,Oasis at Hollywood II - Sleep 3 Unit 12,220707095,Mariel,,Hollywood,26.00857,-80.15222,Entire home/apt,125,7,3,2022-01-19,0.28,15,173,3,
51596148,Spectacular views and steps from the beach!,226503536,Nicholas,,Hallandale Beach,25.98514,-80.12353,Entire home/apt,219,7,0,,,1,25,0,
51426365,"Two Bedroom, 8 Beds, ATT Fiber Optic Internet",413304200,Jesus,,Pembroke Pines,26.0238,-80.24643,Entire home/apt,170,30,7,2022-09-03,0.59,1,169,7,
51596797,Beautifully decorated apartment 400 feet to beach,75793222,Michael,,Fort Lauderdale,26.15701,-80.10127,Entire home/apt,130,2,0,,,8,92,0,
51428470,2 Vacation home at Dania beach. 2/1 home.,188338518,Lambert,,Dania Beach,26.04955,-80.1452,Entire home/apt,119,2,10,2022-07-24,0.86,2,90,10,
51599145,Tasty decorated efficiency 400 feet to the beach,75793222,Michael,,Fort Lauderdale,26.15844,-80.10149,Entire home/apt,100,2,1,2021-12-12,0.11,8,92,1,
51600148,Cozy house,35504021,Haim,,Wilton Manors,26.16227,-80.13737,Entire home/apt,103,1,25,2022-05-31,2.40,3,292,25,
51600560,Modern Quiet Secluded Oasis. Heated Pool. Gameroom,403546279,Chet,,Fort Lauderdale,26.095,-80.15627,Entire home/apt,523,4,14,2022-02-14,1.10,9,121,11,
51429047,Shore To Please - Your Fort Lauderdale Escape,49193805,Shelley,,Fort Lauderdale,26.10602,-80.13356,Entire home/apt,245,7,0,,,50,355,0,
51600643,Hollywood Beach Tower FL - Oceanfront Studio!,111593953,Jennifer,,Hollywood,26.01179,-80.11684,Entire home/apt,124,1,22,2022-08-21,2.27,6,365,22,
51601638,Tastefully decorated 2 bedroom 400 feet to beach,75793222,Michael,,Fort Lauderdale,26.1573,-80.10193,Entire home/apt,240,2,5,2022-03-27,0.38,8,89,4,
51429522,Just Beachy,50941608,Jenni,,Deerfield Beach,26.31532,-80.07831,Entire home/apt,169,3,23,2022-09-18,1.77,1,257,21,
51604630,Tiny House by poolside in Hollywood,221717601,Leya,,Hollywood,26.031,-80.18272,Entire home/apt,300,1,0,,,2,365,0,
51605025,"UPDATED CHARMING OPEN FLOOR PLAN BRIGHT AND SPACIOUS 1 BEDROOM, 1.5 BATH SECOND FLOOR CONDO. OPEN KITCHEN WITH MODERN WHITE CABINETS. TILED BACK SPLASH. LOTS OF CABINETS FOR EXTRA STORAGE. FULLY FURNISHED READY TO MOVE IN!! SPACIOUS MASTER BEDROOM.",100256472,Pablo,,Lauderhill,26.15182,-80.21255,Entire home/apt,70,5,1,2022-05-18,0.24,1,159,1,
51429996,Waterview- 2 bdr-spacious renovated-steps to beach,69439412,Arthur,,Fort Lauderdale,26.13683,-80.10975,Entire home/apt,209,1,56,2022-09-04,4.32,2,122,51,
51433505,Great Hallandale Studio 8mins to beach sleeps4,330758618,Manu,,Hallandale Beach,25.99028,-80.14696,Entire home/apt,47,3,3,2022-08-06,1.29,8,73,3,
51605402,Tropical Oasis with heated Pool - Fort Lauderdale,36895768,Alan,,Fort Lauderdale,26.14884,-80.14157,Entire home/apt,246,3,29,2022-09-05,2.51,2,323,29,
51614030,Private Tropical Oasis with Pool & Hot Tub,31463485,Andy,,Wilton Manors,26.16219,-80.14983,Entire home/apt,165,3,40,2022-09-18,3.10,1,340,38,
51434561,"Cozy and private studio, perfect for a getaway.",396412984,Antonio,,Hollywood,26.02135,-80.16042,Entire home/apt,57,1,75,2022-09-05,5.75,1,72,70,
51616284,NEW2019 Condo@Hyde Breathtaking Views +34th Floor!,1833853,Ricardo,,Hollywood,25.98797,-80.1211,Entire home/apt,231,1,11,2022-05-31,0.93,170,91,11,
51616446,Little Paris,332879128,Faustin,,Fort Lauderdale,26.15269,-80.15812,Entire home/apt,94,1,0,,,1,0,0,
51445915,Luxury Apartment 3 bed and 2 bath 10 min casino,416659700,Jenna,,Hallandale Beach,25.98623,-80.12203,Entire home/apt,260,5,4,2022-08-21,0.30,3,40,3,
51617635,Lovely Designed Studio in the Best Location,104121059,Josue,,Hallandale Beach,25.98629,-80.12723,Entire home/apt,65,1,39,2022-08-30,3.05,10,156,35,
51446496,Minutes from Hardrock Stadium!,137477645,Tavaris,,Miramar,25.9868,-80.26683,Entire home/apt,275,1,11,2022-09-05,1.54,1,354,11,
51618516,Zen Collective,5464373,Whitney,,Fort Lauderdale,26.1275,-80.12517,Entire home/apt,799,4,2,2022-04-11,0.23,4,95,2,
51450183,DISCOUNTED Mana FLL Waterfront Mansion!!!,441674,LuxuryVacationHomesFortLauderdale,,Fort Lauderdale,26.10389,-80.12759,Entire home/apt,1849,2,2,2022-05-09,0.28,20,362,2,
51619234,"Grand Luxurious Villa, Secluded Backyard Oasis",418166104,Mor,,Hollywood,26.04452,-80.17713,Entire home/apt,999,1,15,2022-08-14,1.71,1,348,15,
51453625,Classic 4 Bedroom 4 Bath Beach Style Home,420490882,Daniel,,Fort Lauderdale,26.10711,-80.12438,Entire home/apt,440,3,16,2022-07-24,1.22,5,220,13,
51454568,Cozy 1 bedroom with two free parking spots!,148131649,Diana,,Dania Beach,26.05705,-80.17084,Entire home/apt,119,2,15,2022-02-15,1.15,3,0,11,
51620534,By The Sea Vacation Villas 5 min drive to Beach,42613715,By The Sea Vacation Villas,,Pompano Beach,26.24773,-80.09972,Entire home/apt,310,1,6,2022-08-21,0.52,20,341,6,
51622803,Apartamento en Miami - Hallandale Beach,101285403,Tatiana,,Hallandale Beach,25.99085,-80.12513,Entire home/apt,106,120,0,,,1,237,0,
51461349,Beautiful water views rooftop pool 3 jacuzzi’s,89144862,Rafaela,,Fort Lauderdale,26.11953,-80.14527,Entire home/apt,344,1,41,2022-07-11,2.99,1,79,33,
51463373,★★★★★BRIGHT OCEAN VIEW CONDO! LUXURY 3BDR!,392295521,Stay Today,,Hallandale Beach,25.98555,-80.12345,Entire home/apt,201,1,60,2022-09-11,4.36,41,130,53,
51625135,Stylish House Close to Airport/Beach/Cruise Port,42931388,Victor,,Dania Beach,26.04675,-80.14617,Entire home/apt,96,1,43,2022-09-02,3.32,1,175,39,
51463845,Luxury Condo in Hollywood - Beachfront & Pool,405857297,Costa Hollywood,,Hollywood,26.01578,-80.1176,Entire home/apt,204,1,3,2022-08-13,0.34,7,358,3,
51466667,4BR/4BA House Private Shower/Bathroom each Room,29040778,Kyan,,Hollywood,26.00993,-80.13982,Entire home/apt,545,2,0,,,4,230,0,
51467076,Luxury 3 Br– Front Intercostal View|Paradise Beach,20234196,Stay Sol,,Hollywood,25.98677,-80.12035,Entire home/apt,289,5,4,2022-07-25,1.54,206,354,4,
51625139,Luxury 1 Bedroom FREE WIFI AND FREE PARKING,418218392,LJ Complex,,Margate,26.25954,-80.22312,Private room,105,2,1,2021-09-16,0.08,3,83,0,
51467147,Marriott BeachPlace Towers Studio - Boat Show,26929628,David,,Fort Lauderdale,26.12211,-80.10527,Entire home/apt,276,5,2,2022-05-04,0.19,9,8,2,
51467269,FREE Bottle ROSE in September@Hyde ResortHollywood,311175255,SablePalm,,Hallandale Beach,25.98604,-80.11969,Entire home/apt,199,2,2,2022-05-03,0.34,3,339,2,
51625778,NEW! Tropical Home w/ Outdoor Oasis: 2 Mi to Beach,126641496,Evolve,,Oakland Park,26.18568,-80.12322,Entire home/apt,284,2,20,2022-07-31,1.57,99,340,18,
51632328,NEW LISTING! 5 Star Beach Side ☀️SUN KEY☀️! Heated Pool - Game Room - Steps from Beach,271058036,Latitude Key,,Fort Lauderdale,26.14965,-80.10238,Entire home/apt,610,1,15,2022-08-08,1.13,19,355,12,
51467572,Wrap Around Balcony 2Br–Insane Amenities,20234196,Stay Sol,,Hollywood,25.98673,-80.12166,Entire home/apt,199,5,1,2022-07-07,0.38,206,361,1,
51633425,☆BRIGHT:CLOSE TO BEACH | KINGBED | PATIO | PARKING,117918749,Hendrik,,Pompano Beach,26.24492,-80.09743,Entire home/apt,125,1,20,2022-07-22,1.52,1,31,18,
51467761,Luxury  Apartment : 2 bedrooms |Infinity-Edge Pool,20234196,Stay Sol,,Hollywood,25.98737,-80.11958,Entire home/apt,199,5,4,2022-07-25,1.35,206,22,4,
51635692,Spectacular 2 Bdrm + Den At The W Ft Luaderdale,340075260,Michael,,Fort Lauderdale,26.1297,-80.10285,Entire home/apt,239,5,11,2022-07-06,0.87,11,329,10,
51469114,Stunning and Sleek 8 BR Close to Private Beach w/P,45914148,Designedvr,,Pompano Beach,26.25773,-80.08493,Entire home/apt,582,1,18,2022-09-05,1.42,62,327,17,
51635761,Beautiful 3- bedroom Smart Home,418303323,Shontay,,Sunrise,26.15107,-80.26154,Entire home/apt,382,5,0,,,1,362,0,
51471090,Private Queen Room+private bath.airports+dwntwn,118847443,Property,,Fort Lauderdale,26.1217,-80.15021,Private room,75,1,10,2022-08-06,0.84,10,365,10,
51635954,Agradable casa familiar con habitación disponible,89031867,Nati,,Hallandale Beach,25.99506,-80.15273,Private room,90,1,0,,,1,358,0,
51481100,Getaway by the Sea,195840264,Mary Lee,,Lauderdale By The Sea,26.19012,-80.10269,Entire home/apt,250,2,2,2022-04-10,0.17,19,330,2,
51635959,Beautiful Modern Smart Home in Sunrise,346831389,Joanta,,Unincorporated,26.14346,-80.17929,Entire home/apt,117,2,39,2022-09-06,3.07,1,363,36,
51484505,"Charming home with private pool, WiFi, central AC, & private gas grill",112298516,Vacasa Florida,,Deerfield Beach,26.31323,-80.08426,Entire home/apt,448,5,4,2022-05-27,0.31,7,358,3,
51485052,"DISCOUNT! Modern Ocean-side studio, 1BR/1bath, Hollywood, Free Parking + BBQ!",376395788,Ella,,Hollywood,26.04978,-80.11377,Entire home/apt,67,1,21,2022-05-12,1.62,19,263,16,
51637218,3Bed 2Bath HEATED Tropical Pool Retreat-Tipsy Tiki,392987562,Gretchen,,Oakland Park,26.17199,-80.14722,Entire home/apt,360,2,28,2022-08-15,2.75,4,362,28,
51485406,"Mins to Beach, Restaurants and Shopping",17259177,Michelle,,Pompano Beach,26.25305,-80.0922,Entire home/apt,77,3,32,2022-08-31,3.05,4,55,32,
51640439,WARM AND PRIVATE ONE BEDROOM NEAR EVENTS,418337780,Chris,,Pembroke Pines,26.00186,-80.29398,Entire home/apt,200,3,13,2022-04-07,0.99,2,270,11,
51485453,"Close to beaches, restaurants cozy 2 bedroom home",17259177,Michelle,,Pompano Beach,26.25229,-80.09214,Entire home/apt,84,3,37,2022-08-21,3.02,4,75,36,
51640583,Charming beach home w/heated pool and free parking,418339308,SoFlo,,Lauderdale By The Sea,26.19712,-80.09598,Entire home/apt,357,2,27,2022-09-05,2.05,3,83,25,
51779185,Cheerful 2-bedroom home with free parking!,419459717,Jorge,,Fort Lauderdale,26.1463,-80.1483,Entire home/apt,300,1,1,2021-09-05,0.08,1,51,0,
51642683,Luxury 1 Bedroom Free WIFI & FREE Parking,418218392,LJ Complex,,Margate,26.2603,-80.22363,Private room,133,2,2,2022-03-20,0.18,3,253,2,
51650078,Private King room w/private bathroom shared home,118847443,Property,,Fort Lauderdale,26.10348,-80.14827,Private room,60,1,26,2022-07-01,2.13,10,362,25,
51650405,"Spacious 2 BR Apt on the beach, amazing ocean view",418422653,Guisella,,Hollywood,25.98733,-80.11965,Entire home/apt,164,1,50,2022-09-05,3.92,1,156,47,
51779224,Cozy three bedroom Townhome in Ft. Lauderdale area,381200768,Ernest,,Tamarac,26.20576,-80.2513,Entire home/apt,160,2,7,2022-07-25,1.09,1,364,7,
51651533,Heated Pool Home/Coral Ridge Country Club Estates,268185052,Javier&Alex,,Fort Lauderdale,26.1786,-80.10765,Entire home/apt,610,2,60,2022-09-18,6.67,2,248,60,
51781581,Quiet 4 BR/ 2 BA house with heated pool.,14095737,Ragaei,,Deerfield Beach,26.30712,-80.08898,Entire home/apt,190,10,3,2021-11-15,0.23,1,242,2,
51652044,No Smoking Queen,257447715,Sylwester,,Fort Lauderdale,26.16172,-80.10229,Entire home/apt,98,2,43,2022-08-01,3.25,2,362,40,
51654412,Mediterranean Villa in Fort Lauderdale,5370285,Jan,,Fort Lauderdale,26.11842,-80.12337,Entire home/apt,542,3,52,2022-09-18,4.01,3,264,48,
51781822,Villa Galore entire house,62586675,Liliana,,Hollywood,26.01899,-80.17225,Entire home/apt,159,2,11,2022-09-08,0.88,1,85,10,
51655261,Lovely one room apartment in Weston,172950697,Ana,,Weston,26.12208,-80.36642,Entire home/apt,79,14,0,,,1,319,0,
51655982,Awesome one bedroom apartment in Weston Florida,418480081,Francesco,,Weston,26.12214,-80.38047,Entire home/apt,125,4,4,2022-07-05,0.41,2,89,4,
51784126,Miami Hollywood Oceanview apartment on the beach,100943083,Inga,,Hollywood,25.989847,-80.118347,Entire home/apt,97,30,6,2022-06-28,0.49,1,217,6,
51785804,Charming Apartment with a Private Courtyard!,183178782,Julia,,Fort Lauderdale,26.13566,-80.12196,Entire home/apt,121,3,29,2022-09-03,2.52,26,351,29,
51657528,Maya’s Blue Lagoon Luxury Suite #1,265551965,Galit,,Dania Beach,26.05949,-80.20311,Entire home/apt,109,1,75,2022-09-18,5.67,20,351,65,
51663884,*'22 Tuesday's* $100 every Tues until NEW YEARS!,107942700,Lelani,,Margate,26.26513,-80.22679,Entire home/apt,141,1,9,2022-07-24,0.95,1,328,9,
51787510,New 6BD/4BA home close to FLL Beach-Las Olas Blvd,419528160,Su,,Fort Lauderdale,26.14269,-80.13722,Entire home/apt,332,3,0,,,3,37,0,
51664570,★★Cozy King & Queen Bed Home Mins From Beach★★,313186996,J.A.,,Wilton Manors,26.1591,-80.15456,Entire home/apt,112,1,22,2022-09-01,1.74,2,363,21,
51791081,Light & Airy 2-Bedroom Lakeview Condo with Pool,105448108,Simone,,Miramar,25.99223,-80.2587,Entire home/apt,171,1,14,2022-07-12,1.14,2,17,13,
51666134,Private/Adorable/cozy house bedroom w/ amenities,87565058,Mariana,,Hollywood,25.99778,-80.19381,Private room,68,1,15,2022-04-16,1.13,2,58,11,
51794352,Lux Ocean View Condo for 6 in Ft Lauderdale Beach,78091578,Matthew,,Fort Lauderdale,26.13778,-80.1096,Entire home/apt,150,1,60,2022-07-26,4.62,1,192,55,
51796698,Zen Vacation Rentals Beautiful Ocean View 1-Bedroo,7624914,Laure,,Hollywood,25.98728,-80.11959,Entire home/apt,193,3,26,2022-07-25,2.05,38,344,25,
51799303,"Spacious 5.5 bdrm, 4 bath villa close to the beach",14201269,Tim,,Hollywood,26.00517,-80.19271,Entire home/apt,652,5,43,2022-09-04,3.28,6,64,36,
51669697,Peaceful Room in Townhouse w/ a Washer + Kitchen,406211558,Elena,,Tamarac,26.19625,-80.27137,Private room,65,1,2,2021-08-22,0.15,2,364,0,
51670218,Hollywood Studio Steps Away From The Beach,275559992,Jeremy,,Hollywood,26.01266,-80.1157,Entire home/apt,150,1,0,,,1,0,0,
51799452,Poolside Reflections - Wilton Manors,24184031,Matthew,,Wilton Manors,26.15939,-80.1463,Entire home/apt,299,3,6,2022-07-25,0.60,1,216,6,
51670530,Studio in the Heart of Oakland Park (F),96579834,Michael,,Oakland Park,26.17141,-80.13693,Entire home/apt,82,1,3,2021-10-24,0.26,4,82,3,
51803296,Lovely 2 bed-broom apartment ocean view,419668941,Christian,,Hallandale Beach,25.98565,-80.12206,Entire home/apt,146,1,20,2022-08-03,1.61,3,192,19,
51803388,Acogedor studio privado para vacacionar,393988042,Amado,,Dania Beach,26.05749,-80.20527,Entire home/apt,69,2,58,2022-09-18,5.35,2,303,58,
51670633,LA FANTASTICA Hollywood Beach House,47891962,Oscar & Kelly,,Hollywood,26.02616,-80.15309,Entire home/apt,113,4,33,2022-09-10,2.56,2,334,31,
51671750,Bright & Comfortable Apt in Victoria Park,108186866,Gaby,,Fort Lauderdale,26.12714,-80.12537,Entire home/apt,105,1,62,2022-09-18,5.36,25,335,62,
51805215,Charming Retreat Private Backyard 1 Mile to Beach,56206438,David,,Pompano Beach,26.2336,-80.10351,Entire home/apt,175,3,0,,,3,330,0,
51805909,"Convenient Intracoastal 1bedroom, Steps from Beach",15265437,Michelle,,Hallandale Beach,25.97703,-80.12103,Entire home/apt,81,28,3,2022-05-24,0.26,1,52,3,
51674086,"""Floatel"" a dania beach houseboat",418656182,Gino,,Dania Beach,26.055914,-80.112473,Entire home/apt,250,2,2,2022-01-05,0.22,1,90,2,
51679176,7 Min Drive Sawgrass Mall  Private Room+Bath+Pool,203074453,Mafe,,Plantation,26.12798,-80.28107,Private room,79,2,15,2022-06-13,1.49,1,47,15,
51806662,Newly-Renovated 2BR/1BA Condo - Walk to the Beach!,60851563,Ernest,,Fort Lauderdale,26.129791,-80.107567,Entire home/apt,188,3,55,2022-09-12,4.48,1,195,54,
51814801,**1 Bedroom in Downtown Fort Lauderdale**,407681289,Ronel,,Fort Lauderdale,26.125,-80.13833,Entire home/apt,124,2,37,2022-09-07,3.26,1,1,37,
51679237,Pink Door/1 BDRM Entire Place close to Wilton Dr,127387490,Jason,,Wilton Manors,26.155962,-80.133789,Entire home/apt,102,1,31,2022-09-09,2.58,2,264,31,
51683307,"Beautiful Home, Close to Everything, Hot Tub!",33985647,Andrew,,Oakland Park,26.1718,-80.14761,Entire home/apt,150,3,0,,,3,0,0,
51816219,2 Bed Room 2 Bathrooms Condo / Gated Community,405736959,Kevan,,Davie,26.05856,-80.25381,Entire home/apt,280,1,1,2022-01-02,0.11,1,365,1,
51685424,Amazing Equipped Studio 8 min Walking to the Beach,104121059,Josue,,Hallandale Beach,25.98773,-80.12695,Entire home/apt,54,1,43,2022-09-04,3.32,10,151,41,
